title,MAL_id,type,studio,release-season,release-year,realase-date,source-material,episodes,score,members
Catchy-kun no Nice Catch!,35914,TV (New),DLE,summer,2017.0,2017-07-07 21:55:00,Other,13.0,0.0,239.0
Boku no Hero Academia 2nd Season,33486,TV (Continuing),Bones,summer,2017.0,2017-04-01 17:30:00,Manga,25.0,8.28,1757811.0
One Piece,21,TV (Continuing),Toei Animation,summer,2017.0,1999-10-20 09:30:00,Manga,0.0,8.54,1454114.0
Dragon Ball Super,30694,TV (Continuing),Toei Animation,summer,2017.0,2015-07-05 09:00:00,Manga,131.0,7.4,585062.0
Boruto: Naruto Next Generations,34566,TV (Continuing),Studio Pierrot,summer,2017.0,2017-04-05 17:30:00,Manga,0.0,5.79,574649.0
Re:Creators,34561,TV (Continuing),TROYCA,summer,2017.0,2017-04-08 23:30:00,Original,22.0,7.57,377624.0
Detective Conan,235,TV (Continuing),TMS Entertainment,summer,2017.0,1996-01-08 18:00:00,Manga,0.0,8.16,264177.0
Shingeki no Bahamut: Virgin Soul,30736,TV (Continuing),MAPPA,summer,2017.0,2017-04-08 01:55:00,Card game,24.0,7.46,195635.0
Sakura Quest,34494,TV (Continuing),P.A. Works,summer,2017.0,2017-04-06 00:00:00,Original,25.0,7.4,124449.0
Sakurada Reset,34102,TV (Continuing),David Production,summer,2017.0,2017-04-05 23:30:00,Light novel,24.0,7.36,121712.0
Aggressive Retsuko,32977,TV (Continuing),Fanworks,summer,2017.0,2016-04-02 12:00:00,Other,100.0,7.63,78833.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,summer,2017.0,1992-04-13 19:30:00,Manga,0.0,7.69,60480.0
Yu☆Gi☆Oh! VRAINS,34866,TV (Continuing),Gallop,summer,2017.0,2017-05-10 18:25:00,Card game,120.0,6.62,34178.0
Kyoukai no Rinne (TV) 3rd Season,34106,TV (Continuing),Brain's Base,summer,2017.0,2017-04-08 17:35:00,Manga,25.0,7.07,19171.0
Aikatsu Stars!,32717,TV (Continuing),Bandai Namco Pictures,summer,2017.0,2016-04-07 18:25:00,Original,100.0,7.52,15104.0
Monster Hunter Stories: Ride On,31631,TV (Continuing),David Production,summer,2017.0,2016-10-02 08:30:00,Game,75.0,6.23,13510.0
Nobunaga no Shinobi: Ise Kanegasaki-hen,34978,TV (Continuing),TMS Entertainment,summer,2017.0,2017-04-08 01:35:00,4-koma manga,26.0,7.13,9316.0
Beyblade Burst God,34901,TV (Continuing),OLM,summer,2017.0,2017-04-03 17:55:00,Original,51.0,6.74,9014.0
Kirakira☆Precure A La Mode,34290,TV (Continuing),Toei Animation,summer,2017.0,2017-02-05 08:30:00,Original,49.0,6.93,8550.0
Cardfight!! Vanguard G: Next,34077,TV (Continuing),OLM,summer,2017.0,2016-10-02 10:00:00,Card game,52.0,6.59,7474.0
Koneko no Chi: Ponponra Daibouken,33240,TV (Continuing),Marza Animation Planet,summer,2017.0,2016-10-02 07:00:00,Manga,51.0,6.79,6181.0
Sazae-san,2406,TV (Continuing),Eiken,summer,2017.0,1969-10-05 18:30:00,4-koma manga,0.0,6.11,5820.0
Idol Time PriPara,34787,TV (Continuing),"Dongwoo A&E, Tatsunoko Production",summer,2017.0,2017-04-04 17:55:00,Game,51.0,7.13,4623.0
Future Card Buddyfight Battsu,34836,TV (Continuing),"OLM, Xebec",summer,2017.0,2017-04-01 08:00:00,Card game,52.0,6.36,2845.0
PriPri Chii-chan!!,34799,TV (Continuing),OLM,summer,2017.0,2017-04-15 06:30:00,Manga,36.0,6.23,2730.0
Bonobono (TV 2016),32353,TV (Continuing),Eiken,summer,2017.0,2016-04-02 04:52:00,4-koma manga,0.0,6.39,2396.0
100% Pascal-sensei (TV),34052,TV (Continuing),OLM,summer,2017.0,2017-04-15 06:30:00,Manga,36.0,5.68,2275.0
Duel Masters (2017),34905,TV (Continuing),Ascension,summer,2017.0,2017-04-02 08:30:00,Original,51.0,5.77,1437.0
Rilu Rilu Fairilu: Mahou no Kagami,34927,TV (Continuing),Studio Deen,summer,2017.0,2017-04-07 17:55:00,Original,51.0,0.0,1432.0
Yasamura Yasashi no Yasashii Sekai,33933,TV (Continuing),DLE,summer,2017.0,2016-09-02 00:00:00,Original,33.0,0.0,994.0
Neko Konogoro,33398,TV (Continuing),Kachidoki Studio,summer,2017.0,2016-06-08 00:00:00,Manga,0.0,0.0,993.0
Neko no Robu,35478,TV (Continuing),Kachidoki Studio,summer,2017.0,2017-05-06 06:30:00,Original,0.0,0.0,965.0
Dappys,35516,TV (Continuing),DLE,summer,2017.0,2017-05-02 00:00:00,Original,4.0,5.25,938.0
Shounen Ashibe: Go! Go! Goma-chan 2,34979,TV (Continuing),"Bridge, Husio Studio",summer,2017.0,2017-04-04 00:00:00,4-koma manga,32.0,5.89,902.0
Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (TV),34741,TV (Continuing),OLM,summer,2017.0,2017-04-15 07:00:00,Other,37.0,0.0,835.0
Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,30151,TV (Continuing),          -,summer,2017.0,2012-11-16 06:45:00,Original,0.0,0.0,737.0
Asa Da yo! Kaishain,33044,TV (Continuing),DLE,summer,2017.0,2016-04-04 06:45:00,Original,744.0,0.0,633.0
Shiawase Haitatsu Taneko,10506,TV (Continuing),Kachidoki Studio,summer,2017.0,2011-03-26 00:00:00,Original,0.0,0.0,525.0
Neko to Mata,35444,TV (Continuing),          -,summer,2017.0,2017-04-21 01:25:00,Original,67.0,0.0,505.0
Freaky Highschool,35319,TV (Continuing),          -,summer,2017.0,2016-06-10 02:05:00,Original,69.0,0.0,387.0
Caribadix,35517,TV (Continuing),          -,summer,2017.0,2017-05-07 09:30:00,Original,46.0,0.0,385.0
Akita Kenritsu Iburi Gakkou Chuutou-bu,35226,TV (Continuing),          -,summer,2017.0,2017-03-14 00:00:00,Original,27.0,0.0,371.0
Buppu na Mainichi,34891,TV (Continuing),MMDGP,summer,2017.0,2017-03-11 01:55:00,-,27.0,0.0,331.0
Kirin the Noop,35694,TV (Continuing),          -,summer,2017.0,2014-02-06 00:00:00,Original,0.0,0.0,309.0
Mikan Seijin Arawaru,33946,TV (Continuing),          -,summer,2017.0,2016-08-26 01:25:00,Other,58.0,0.0,305.0
Quanzhi Fashi II,36318,ONA,          -,summer,2017.0,2017-09-15 00:00:00,Novel,12.0,6.72,47650.0
Blade Runner: Black Out 2022,36308,ONA,CygamesPictures,summer,2017.0,2017-09-26 00:00:00,Other,1.0,6.97,26020.0
Wo de Tian Jie Nu You,36455,ONA,          -,summer,2017.0,2017-09-20 00:00:00,Web manga,15.0,6.55,20312.0
Hataraku Saibou,35840,ONA,          -,summer,2017.0,2017-07-02 00:00:00,Manga,1.0,6.85,16691.0
Yaoguai Mingdan 2nd Season,36160,ONA,Haoliners Animation League,summer,2017.0,2017-08-03 00:00:00,Web manga,21.0,7.67,7330.0
Gundam Build Fighters: GM no Gyakushuu,35982,ONA,Sunrise,summer,2017.0,2017-08-25 00:00:00,Original,1.0,7.17,7235.0
Gundam Build Fighters: Battlogue,35567,ONA,Sunrise,summer,2017.0,2017-08-04 00:00:00,Original,5.0,6.78,6084.0
Yinhun x He Wei Dao,36553,ONA,Bandai Namco Pictures,summer,2017.0,2017-08-29 00:00:00,Manga,3.0,7.09,5793.0
Princess Principal: Ange Report,36424,ONA,"Actas, Studio 3Hz",summer,2017.0,2017-09-16 00:00:00,Original,1.0,6.49,5501.0
Yume ga Sameru made,35932,ONA,          -,summer,2017.0,2017-07-13 00:00:00,Original,1.0,7.03,5062.0
Karadasagashi,35480,ONA,Studio Khronos,summer,2017.0,2017-07-30 00:00:00,Manga,10.0,5.66,4290.0
Dream Festival! R,34552,ONA,Bandai Namco Pictures,summer,2017.0,2017-08-23 00:00:00,Original,12.0,6.89,4221.0
Lan Mo de Hua,36185,ONA,          -,summer,2017.0,2017-07-13 00:00:00,Web manga,9.0,6.54,3907.0
Uma no Friends,36119,ONA,          -,summer,2017.0,2017-08-08 00:00:00,Game,1.0,6.26,3668.0
The King of Fighters: Destiny,35204,ONA,iDRAGONS Creative Studio,summer,2017.0,2017-08-03 00:00:00,Game,24.0,6.6,3644.0
Kirara Fantasia,36805,ONA,          -,summer,2017.0,2017-08-11 00:00:00,Other,13.0,0.0,2919.0
Nissin no Donbei x Kemono Friends,36339,ONA,          -,summer,2017.0,2017-09-19 00:00:00,Original,1.0,6.06,2600.0
New My Tear CL Series,36223,ONA,Shaft,summer,2017.0,2017-08-03 00:00:00,Other,1.0,5.37,2374.0
Doupo Cangqiong Specials,36561,ONA,          -,summer,2017.0,2017-09-30 00:00:00,Novel,2.0,7.42,2195.0
Ze Tian Ji 3rd Season,37185,ONA,Shanghai Foch Film and TV Culture Investment,summer,2017.0,2017-07-26 00:00:00,Novel,12.0,6.95,2038.0
Anisama,36228,ONA,          -,summer,2017.0,2017-08-30 00:00:00,Other,1.0,5.83,1962.0
Xue Se Cang Qiong,36762,ONA,CG Year,summer,2017.0,2017-08-18 00:00:00,Web manga,26.0,6.32,1958.0
Heibai Wushang 2nd Season,36544,ONA,          -,summer,2017.0,2017-08-05 00:00:00,Manga,12.0,6.46,1946.0
Mon-Soni! D'Artagnan no Idol Sengen,35635,ONA,LIDENFILMS,summer,2017.0,2017-06-14 00:00:00,Game,5.0,5.86,1942.0
Seizei Ganbare! Mahou Shoujo Kurumi,35510,ONA,Pie in the sky,summer,2017.0,2017-07-30 00:00:00,Original,25.0,6.45,1808.0
Pikotarou no Lullaby Lullaby,36520,ONA,DLE,summer,2017.0,2017-07-17 00:00:00,Original,3.0,5.25,1580.0
Dungeon Meshi,36577,ONA,"dwarf, Trigger",summer,2017.0,2017-07-31 00:00:00,Manga,2.0,5.86,1401.0
"Attakai, Fuyu Canada",36404,ONA,          -,summer,2017.0,2017-09-25 00:00:00,Original,1.0,6.35,1312.0
Lord of Vermilion IV,36447,ONA,          -,summer,2017.0,2017-09-03 00:00:00,Game,16.0,5.59,1217.0
Bibury,36155,ONA,Bibury Animation Studios,summer,2017.0,2017-08-19 00:00:00,Original,1.0,5.22,1157.0
Ling Yu 5th Season,37895,ONA,Haoliners Animation League,summer,2017.0,2017-07-20 00:00:00,Novel,12.0,6.73,1075.0
Gokiburi Taisou,36157,ONA,          -,summer,2017.0,2017-08-07 00:00:00,Original,1.0,4.69,1040.0
Hua Jianghu Zhi Huan Shi Men Sheng,37938,ONA,Beijing Rocen Digital,summer,2017.0,2017-09-14 00:00:00,Original,20.0,0.0,924.0
Guruguru Petit Anime Gekijou,35909,ONA,Studio PuYUKAI,summer,2017.0,2017-07-14 00:00:00,Manga,24.0,6.04,814.0
Pig: Oka no Ue no Dam Keeper,34346,ONA,          -,summer,2017.0,2017-08-04 00:00:00,Original,10.0,6.97,695.0
1/100 Train Station,36747,ONA,          -,summer,2017.0,2017-07-24 00:00:00,Original,1.0,5.11,655.0
Qiang Niang,36164,ONA,Hoods Entertainment,summer,2017.0,2017-08-18 00:00:00,Game,12.0,0.0,604.0
40 Shuunen Da yo!! CoroCoro All-Star Shougakkou,35745,ONA,          -,summer,2017.0,2017-07-15 00:00:00,Original,2.0,0.0,545.0
Inagawa Junji no Sugoku Kowai Hanashi,36152,ONA,          -,summer,2017.0,2017-09-05 00:00:00,Book,10.0,0.0,535.0
Aoshima Megu,35933,ONA,          -,summer,2017.0,2017-07-12 00:00:00,Original,1.0,5.28,501.0
Dia Horizon,36018,ONA,Fanworks,summer,2017.0,2017-08-10 00:00:00,Original,3.0,0.0,473.0
Dragon Quest X: Boukensha-tachi no Kiseki,36112,ONA,          -,summer,2017.0,2017-08-07 00:00:00,Original,2.0,0.0,418.0
Nanocore 3rd Season,36571,ONA,Coastline Animation Studio,summer,2017.0,2017-08-02 00:00:00,Original,20.0,0.0,371.0
Shaonian Jinyiwei 2nd Season,37152,ONA,          -,summer,2017.0,2017-09-18 00:00:00,Original,13.0,0.0,368.0
Xing You Ji: Fengbao Famila,37149,ONA,          -,summer,2017.0,2017-08-11 00:00:00,Original,1.0,0.0,336.0
Animation de Tsutaeru: Hibakusha kara no Tegami,36127,ONA,          -,summer,2017.0,2017-08-04 00:00:00,Other,9.0,0.0,335.0
Chokkan × Algorhythm♪,37167,ONA,Sega Interactive,summer,2017.0,2017-08-17 00:00:00,Original,8.0,0.0,279.0
Felix x Kamiusagi Rope,36724,ONA,          -,summer,2017.0,2017-09-03 00:00:00,Original,0.0,0.0,264.0
Taka no Tsume: Tokyo Comic Con 2017 no Ouen-dan ni Shuunin Kettei!,36132,ONA,          -,summer,2017.0,2017-07-29 00:00:00,Original,1.0,0.0,264.0
Di Ling Qu,39754,ONA,          -,summer,2017.0,2017-09-19 00:00:00,-,18.0,0.0,248.0
Slide,37775,ONA,          -,summer,2017.0,2017-07-10 00:00:00,Original,1.0,6.16,245.0
Weaving,36574,ONA,dwarf,summer,2017.0,2017-08-15 00:00:00,Original,1.0,0.0,236.0
DJ Nobunaga,36130,ONA,          -,summer,2017.0,2017-08-10 00:00:00,Original,6.0,0.0,232.0
Tori vs. Buta: Buttobi Pizza Battle,35958,ONA,          -,summer,2017.0,2017-07-17 00:00:00,Original,1.0,0.0,209.0
Enoshimans,35890,ONA,"Kate Arrow, Oddjob",summer,2017.0,2017-07-17 00:00:00,Original,10.0,0.0,198.0
Jingisukan no Jin-kun,35233,ONA,          -,summer,2017.0,2017-09-06 00:00:00,Other,10.0,0.0,192.0
Pocari Sweat x Fuji Rock Festival ’17,39694,ONA,          -,summer,2017.0,2017-07-13 00:00:00,Original,1.0,0.0,188.0
AriKiri,37852,ONA,          -,summer,2017.0,2017-08-08 00:00:00,Other,4.0,0.0,174.0
Mushinin,36411,ONA,          -,summer,2017.0,2017-09-22 00:00:00,Game,0.0,0.0,166.0
Gohan Suki,36151,ONA,          -,summer,2017.0,2017-09-04 00:00:00,Manga,10.0,0.0,150.0
Gori Papa Ikka no Nougyou wa Omoshiroi,37801,ONA,          -,summer,2017.0,2017-08-23 00:00:00,4-koma manga,1.0,0.0,131.0
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,34626,OVA,Studio Deen,summer,2017.0,2017-07-24 00:00:00,Light novel,1.0,8.06,255322.0
Mahoutsukai no Yome: Hoshi Matsu Hito,32902,OVA,Wit Studio,summer,2017.0,2016-09-10 00:00:00,Manga,3.0,8.13,226756.0
Shokugeki no Souma: Ni no Sara OVA,34480,OVA,J.C.Staff,summer,2017.0,2017-05-01 00:00:00,Manga,2.0,7.51,125689.0
Bungou Stray Dogs: Hitori Ayumu,33071,OVA,Bones,summer,2017.0,2017-08-04 00:00:00,Manga,1.0,7.66,106065.0
Kubikiri Cycle: Aoiro Savant to Zaregototsukai,33263,OVA,Shaft,summer,2017.0,2016-10-26 00:00:00,Novel,8.0,7.81,80784.0
Kishibe Rohan wa Ugokanai,33191,OVA,David Production,summer,2017.0,2017-09-20 00:00:00,Manga,4.0,7.62,78760.0
Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,35320,OVA,Madhouse,summer,2017.0,2017-09-13 00:00:00,Manga,1.0,7.8,33840.0
Kimi no Hikari: Asagao to Kase-san.,35159,OVA,Zexcs,summer,2017.0,2017-07-25 00:00:00,Manga,1.0,7.24,28807.0
Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun,35321,OVA,Production I.G,summer,2017.0,2017-08-04 00:00:00,Manga,1.0,7.49,23634.0
UQ Holder!: Mahou Sensei Negima! 2 (OVA),34604,OVA,J.C.Staff,summer,2017.0,2017-09-08 00:00:00,Manga,3.0,7.2,19257.0
Binan Koukou Chikyuu Boueibu LOVE! LOVE! LOVE!,35182,OVA,Studio Comet,summer,2017.0,2017-08-26 00:00:00,Original,1.0,6.82,7277.0
Escha Chron,34208,OVA,Lerche,summer,2017.0,2017-07-15 00:00:00,Other,2.0,6.46,6602.0
No Game No Life: Zero,33674,Movie,Madhouse,summer,2017.0,2017-07-15 00:00:00,Light novel,1.0,8.29,641707.0
"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",34498,Movie,Shaft,summer,2017.0,2017-08-18 00:00:00,Other,1.0,6.09,146604.0
Mary to Majo no Hana,34541,Movie,Studio Ponoc,summer,2017.0,2017-07-08 00:00:00,Book,1.0,7.27,71393.0
Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,34100,Movie,SILVER LINK.,summer,2017.0,2017-08-26 00:00:00,Manga,1.0,7.97,68528.0
Haikyuu!! Movie 3: Sainou to Sense,35110,Movie,Production I.G,summer,2017.0,2017-09-15 00:00:00,Manga,1.0,8.07,46735.0
Haikyuu!! Movie 4: Concept no Tatakai,35111,Movie,Production I.G,summer,2017.0,2017-09-29 00:00:00,Manga,1.0,8.1,44288.0
Seitokai Yakuindomo Movie,34504,Movie,GoHands,summer,2017.0,2017-07-21 00:00:00,4-koma manga,1.0,7.86,44067.0
Digimon Adventure tri. 5: Kyousei,34962,Movie,Toei Animation,summer,2017.0,2017-09-30 00:00:00,Original,1.0,7.19,40939.0
Kimi no Koe wo Todoketai,33218,Movie,Madhouse,summer,2017.0,2017-08-25 00:00:00,Original,1.0,7.05,28080.0
Free! Movie 2: Timeless Medley - Yakusoku,35191,Movie,Kyoto Animation,summer,2017.0,2017-07-01 00:00:00,Original,1.0,7.59,25437.0
No Game No Life: Zero - Manner Movie,37402,Movie,Madhouse,summer,2017.0,2017-07-15 00:00:00,-,1.0,6.87,22517.0
Hibike! Euphonium Movie 2: Todoketai Melody,35082,Movie,Kyoto Animation,summer,2017.0,2017-09-30 00:00:00,Novel,1.0,7.74,20620.0
Koukyoushihen Eureka Seven Hi-Evolution 1,35134,Movie,Bones,summer,2017.0,2017-09-16 00:00:00,Original,1.0,6.3,14783.0
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,34376,Movie,Studio Gokumi,summer,2017.0,2017-07-08 00:00:00,Light novel,1.0,8.01,11560.0
Mahou Shoujo Lyrical Nanoha: Reflection,17947,Movie,Seven Arcs Pictures,summer,2017.0,2017-07-22 00:00:00,Original,1.0,7.45,11494.0
Free! Movie 2: Timeless Medley - Yakusoku: Character Butai Aisatsu,37859,Movie,Kyoto Animation,summer,2017.0,2017-07-01 00:00:00,Original,4.0,6.7,4075.0
Yuuki Yuuna wa Yuushabu Shozoku 3,35473,Movie,W-Toon Studio,summer,2017.0,2017-07-08 00:00:00,Manga,1.0,6.58,2581.0
Hibike! Euphonium Movie: Photo Session e Youkoso,37577,Movie,Kyoto Animation,summer,2017.0,2017-09-30 00:00:00,-,3.0,6.09,2495.0
3-Nen D-Gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road,35070,Movie,DLE,summer,2017.0,2017-07-22 00:00:00,Manga,1.0,0.0,600.0
Dahufa,36661,Movie,Nice Boat Animation,summer,2017.0,2017-07-13 00:00:00,Original,1.0,6.65,552.0
Abstract feat. Alkama,36182,Movie,          -,summer,2017.0,2017-08-19 00:00:00,Original,1.0,5.23,520.0
So-na-gi,39364,Movie,          -,summer,2017.0,2017-08-31 00:00:00,Other,1.0,0.0,242.0
Shi Wan Ge Leng Xiaohua Movie 2,36619,Movie,L²Studio,summer,2017.0,2017-08-18 00:00:00,Web manga,1.0,0.0,213.0
Junk Head,39833,Movie,          -,summer,2017.0,2017-07-23 00:00:00,Original,1.0,0.0,199.0
High & Low: G-Sword (Movie),39032,Movie,          -,summer,2017.0,2017-08-14 00:00:00,Other,5.0,0.0,169.0
Don't Cry (Movie),45584,Movie,          -,summer,2017.0,2017-07-01 00:00:00,Original,1.0,0.0,112.0
"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",35363,Special,Kyoto Animation,summer,2017.0,2017-09-20 00:00:00,Manga,1.0,7.77,133522.0
Kobayashi-san Chi no OO Dragon,35145,Special,Kyoto Animation,summer,2017.0,2017-03-15 00:00:00,Manga,7.0,7.24,71463.0
"91 Days: Toki no Asase/Subete no Kinou/Ashita, Mata Ashita",34777,Special,Shuka,summer,2017.0,2017-07-05 00:00:00,Original,1.0,6.88,39034.0
Natsume Yuujinchou Roku Specials,36275,Special,Shuka,summer,2017.0,2017-09-27 00:00:00,Manga,2.0,8.4,33631.0
Tsuki ga Kirei Special,36539,Special,feel.,summer,2017.0,2017-09-27 00:00:00,Original,1.0,7.28,24570.0
One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,36215,Special,Toei Animation,summer,2017.0,2017-08-26 00:00:00,Manga,1.0,7.9,24202.0
Kuroko no Basket: Last Game NG-shuu,35658,Special,Production I.G,summer,2017.0,2017-09-27 00:00:00,Manga,1.0,7.73,22041.0
Sword Art Online Movie: Ordinal Scale - Sword Art Offline,36439,Special,          -,summer,2017.0,2017-09-27 00:00:00,Light novel,1.0,6.86,19256.0
Owarimonogatari 2nd Season Recaps,36796,Special,Shaft,summer,2017.0,2017-08-12 00:00:00,Light novel,2.0,7.83,18795.0
Fate/Apocrypha Recaps,36729,Special,A-1 Pictures,summer,2017.0,2017-09-24 00:00:00,Light novel,2.0,6.39,13681.0
Brave Witches: Petersburg Daisenryaku,34644,Special,SILVER LINK.,summer,2017.0,2017-08-25 00:00:00,Original,1.0,7.01,8487.0
A-Channel: Nabe wo Tabeyou,35285,Special,Studio Gokumi,summer,2017.0,2017-09-27 00:00:00,4-koma manga,1.0,6.87,6887.0
Princess Principal Picture Drama,36485,Special,"Actas, Studio 3Hz",summer,2017.0,2017-09-27 00:00:00,Original,6.0,6.36,6326.0
Hand Shakers: Go ago Go,35202,Special,GoHands,summer,2017.0,2017-07-26 00:00:00,Original,1.0,5.6,5973.0
Love Live! Sunshine!! Recap,36473,Special,Sunrise,summer,2017.0,2017-09-30 00:00:00,Original,1.0,6.75,5138.0
"Sou: Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?-hen",36162,Special,Shaft,summer,2017.0,2017-08-09 00:00:00,Other,1.0,5.48,2979.0
Benghuai 3: Reburn,37879,Special,Dancing CG Studio,summer,2017.0,2017-09-30 00:00:00,Game,1.0,6.85,2672.0
"Kabuki-bu!: Oogiri ""Chiyocolate-gassen""",35416,Special,Studio Deen,summer,2017.0,2017-09-27 00:00:00,Novel,1.0,6.11,1587.0
Magic-kyun! First Live: Hoshinomori Summer Festa 2017 Encore Animation,38854,Special,          -,summer,2017.0,2017-09-20 00:00:00,Original,1.0,6.49,681.0
The iDOLM@STER Cinderella Girls: 5th Live Tour Serendipity Parade!!! Manner Movie,37215,Special,          -,summer,2017.0,2017-08-12 00:00:00,4-koma manga,1.0,0.0,573.0
Onagawa Chuu Baske Bu: 5-nin no Natsu,36118,Special,          -,summer,2017.0,2017-08-25 00:00:00,Other,1.0,0.0,298.0
Higanjima X: Aniki,35266,Special,          -,summer,2017.0,2017-08-30 00:00:00,Manga,1.0,0.0,278.0
Plus Kouji,36221,Special,          -,summer,2017.0,2017-08-28 00:00:00,Original,2.0,0.0,136.0
High & Low: G-Sword (Special),41054,Special,          -,summer,2017.0,2017-07-31 00:00:00,Other,5.0,0.0,108.0
Black Clover,34572,TV (New),Studio Pierrot,fall,2017.0,2017-10-03 18:25:00,Manga,170.0,7.97,970393.0
Shokugeki no Souma: San no Sara,35788,TV (New),J.C.Staff,fall,2017.0,2017-10-04 00:30:00,Manga,12.0,8.1,705888.0
Mahoutsukai no Yome,35062,TV (New),Wit Studio,fall,2017.0,2017-10-08 01:30:00,Manga,24.0,8.09,654264.0
Blend S,34618,TV (New),A-1 Pictures,fall,2017.0,2017-10-08 00:30:00,4-koma manga,12.0,7.34,482104.0
Inuyashiki,34542,TV (New),MAPPA,fall,2017.0,2017-10-13 00:55:00,Manga,11.0,7.69,445954.0
Houseki no Kuni (TV),35557,TV (New),Orange,fall,2017.0,2017-10-07 21:30:00,Manga,12.0,8.41,320382.0
Kekkai Sensen & Beyond,34451,TV (New),Bones,fall,2017.0,2017-10-08 03:08:00,Manga,12.0,7.86,316319.0
3-gatsu no Lion 2nd Season,35180,TV (New),Shaft,fall,2017.0,2017-10-14 23:00:00,Manga,22.0,8.99,285166.0
Imouto sae Ireba Ii.,35413,TV (New),SILVER LINK.,fall,2017.0,2017-10-08 22:30:00,Light novel,12.0,7.36,240141.0
Shoujo Shuumatsu Ryokou,35838,TV (New),White Fox,fall,2017.0,2017-10-06 21:30:00,Web manga,12.0,8.19,239406.0
Juuni Taisen,35076,TV (New),Graphinica,fall,2017.0,2017-10-03 23:30:00,Novel,12.0,6.55,231972.0
Just Because!,35639,TV (New),Pine Jam,fall,2017.0,2017-10-05 21:00:00,Original,12.0,7.27,226864.0
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,35712,TV (New),"Diomedéa, Studio Blanc",fall,2017.0,2017-10-12 00:30:00,Web manga,10.0,6.27,193546.0
Himouto! Umaru-chan R,35376,TV (New),Doga Kobo,fall,2017.0,2017-10-08 23:30:00,Manga,12.0,7.35,190429.0
Ousama Game The Animation,36027,TV (New),Seven,fall,2017.0,2017-10-05 23:30:00,Novel,12.0,5.0,184428.0
Kujira no Kora wa Sajou ni Utau,34712,TV (New),J.C.Staff,fall,2017.0,2017-10-08 23:00:00,Manga,12.0,7.19,173676.0
Itsudatte Bokura no Koi wa 10 cm Datta.,36220,TV (New),Lay-duce,fall,2017.0,2017-11-25 00:00:00,Music,6.0,7.51,152865.0
Kino no Tabi: The Beautiful World - The Animated Series,35079,TV (New),Lerche,fall,2017.0,2017-10-06 22:00:00,Light novel,12.0,7.59,150566.0
Osake wa Fuufu ni Natte kara,35484,TV (New),Creators in Pack,fall,2017.0,2017-10-04 01:00:00,Web manga,13.0,6.94,147007.0
UQ Holder!: Mahou Sensei Negima! 2,33478,TV (New),J.C.Staff,fall,2017.0,2017-10-03 00:00:00,Manga,12.0,6.98,142912.0
Gintama.: Porori-hen,35843,TV (New),Bandai Namco Pictures,fall,2017.0,2017-10-02 01:35:00,Manga,13.0,8.53,135840.0
Dies Irae,32271,TV (New),A.C.G.T.,fall,2017.0,2017-10-14 01:05:00,Visual novel,11.0,5.37,116187.0
Konohana Kitan,35241,TV (New),Lerche,fall,2017.0,2017-10-04 20:00:00,Manga,12.0,7.54,113077.0
Love Live! Sunshine!! 2nd Season,34973,TV (New),Sunrise,fall,2017.0,2017-10-07 22:30:00,Other,13.0,7.57,88879.0
Code:Realize - Sousei no Himegimi,31456,TV (New),M.S.C,fall,2017.0,2017-10-07 20:00:00,Visual novel,12.0,6.65,68162.0
Evil or Live,36245,TV (New),Haoliners Animation League,fall,2017.0,2017-10-11 01:41:00,Web manga,12.0,5.82,64732.0
Animegataris,35427,TV (New),WAO World,fall,2017.0,2017-10-08 22:00:00,Original,12.0,6.4,62898.0
Garo: Vanishing Line,36144,TV (New),MAPPA,fall,2017.0,2017-10-07 01:23:00,Original,24.0,7.16,61545.0
"Omiai Aite wa Oshiego, Tsuyoki na, Mondaiji.",36198,TV (New),Seven,fall,2017.0,2017-10-02 01:00:00,Digital manga,12.0,5.6,49619.0
Osomatsu-san 2nd Season,35067,TV (New),Studio Pierrot,fall,2017.0,2017-10-03 01:35:00,Manga,25.0,7.6,45190.0
Hoozuki no Reitetsu 2nd Season,35075,TV (New),Studio Deen,fall,2017.0,2017-10-08 01:00:00,Manga,13.0,7.88,37220.0
Sengoku Night Blood,35251,TV (New),Typhoon Graphics,fall,2017.0,2017-10-03 23:00:00,Game,12.0,6.11,35720.0
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,34284,TV (New),Studio Gokumi,fall,2017.0,2017-10-07 01:55:00,Light novel,6.0,7.65,33849.0
