title,MAL_id,type,release-season,release-year,yokanime score,friends_mean_score,nb_who_watched_it,friend_who_watched_it
ChäoS;HEAd,4975.0,TV,fall,2008.0,,4.794871794871795,39.0,Apey_;Exelen;NooBenjy;Kabu;Noctis_Solaith;Keisuka_Watsushi;malcmojo;Suryan;Quakerultra;Araya;kohaque;shanoliu;Hakey;OoCaradryanoO;Aeryst;Tinky;Fskng;Ramou;Apey_;Exelen;NooBenjy;Kabu;Noctis_Solaith;Keisuka_Watsushi;malcmojo;Suryan;Quakerultra;Araya;kohaque;shanoliu;Hakey;OoCaradryanoO;Aeryst;Tinky;Fskng;Ramou;nalatskm;Laurence;Baka-saru;
Berserk,32379.0,TV,summer,2016.0,,4.777777777777778,18.0,ange_bleu;Exelen;Noctis_Solaith;Keisuka_Watsushi;Suryan;shanoliu;Tinky;Fskng;Ramou;ange_bleu;Exelen;Noctis_Solaith;Keisuka_Watsushi;Suryan;shanoliu;Tinky;Fskng;Ramou;
Koutetsujou no Kabaneri,28623.0,TV,spring,2016.0,6,4.764705882352941,34.0,DrNock;Apey_;Kmeuh;Exelen;NooBenjy;Noctis_Solaith;Keisuka_Watsushi;Araya;kohaque;shanoliu;OoCaradryanoO;crazy-gump;Nodamin;Aeryst;Tinky;Fskng;Mereck;DrNock;Apey_;Kmeuh;Exelen;NooBenjy;Noctis_Solaith;Keisuka_Watsushi;Araya;kohaque;shanoliu;OoCaradryanoO;crazy-gump;Nodamin;Aeryst;Tinky;Fskng;Mereck;
Plunderer,37345.0,TV,winter,2020.0,,4.75,16.0,Aeden;Aeden;Noctis_Solaith;Noctis_Solaith;kohaque;kohaque;Mereck;Mereck;Aeden;Aeden;Noctis_Solaith;Noctis_Solaith;kohaque;kohaque;Mereck;Mereck;
Moero! Top Striker,3438.0,TV,fall,1991.0,,4.75,32.0,Apey_;Apey_;Apey_;Apey_;Exelen;Exelen;Exelen;Exelen;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;Aeryst;Aeryst;Aeryst;Aeryst;Apey_;Apey_;Apey_;Apey_;Exelen;Exelen;Exelen;Exelen;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;Aeryst;Aeryst;Aeryst;Aeryst;
Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,10477.0,Special,winter,2011.0,,4.75,8.0,Aeden;DrNock;Apey_;Aeryst;Aeden;DrNock;Apey_;Aeryst;
Nurse Witch Komugi-chan Magikarte Z,921.0,OVA,summer,2004.0,,4.75,8.0,DrNock;Apey_;PiscesAmo;Nodamin;DrNock;Apey_;PiscesAmo;Nodamin;
High School DxD BorN,24703.0,TV,spring,2015.0,6,4.75,8.0,Apey_;Noctis_Solaith;shanoliu;Tinky;Apey_;Noctis_Solaith;shanoliu;Tinky;
Macross II: Lovers Again,1262.0,OVA,spring,1992.0,,4.75,8.0,ange_bleu;Exelen;Noctis_Solaith;Quakerultra;ange_bleu;Exelen;Noctis_Solaith;Quakerultra;
Battery,32947.0,TV,summer,2016.0,6,4.75,8.0,Apey_;Noctis_Solaith;kohaque;Nodamin;Apey_;Noctis_Solaith;kohaque;Nodamin;
World Trigger,24405.0,TV,fall,2014.0,,4.75,48.0,Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;crazy-gump;crazy-gump;crazy-gump;crazy-gump;crazy-gump;crazy-gump;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Mereck;Mereck;Mereck;Mereck;Mereck;Mereck;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;crazy-gump;crazy-gump;crazy-gump;crazy-gump;crazy-gump;crazy-gump;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Mereck;Mereck;Mereck;Mereck;Mereck;Mereck;
Assassins Pride,38572.0,TV,fall,2019.0,,4.75,8.0,DrNock;Keisuka_Watsushi;shanoliu;Mereck;DrNock;Keisuka_Watsushi;shanoliu;Mereck;
Mahou Shoujo Nante Mou Ii desu kara. Second Season,33795.0,TV,fall,2016.0,,4.75,8.0,DrNock;Keisuka_Watsushi;kohaque;Hakey;DrNock;Keisuka_Watsushi;kohaque;Hakey;
Lupin VIII,13249.0,Special,winter,2012.0,,4.75,8.0,Apey_;Kabu;kohaque;Nodamin;Apey_;Kabu;kohaque;Nodamin;
Seikoku no Dragonar,21033.0,TV,spring,2014.0,,4.75,8.0,Noctis_Solaith;shanoliu;Tinky;Mereck;Noctis_Solaith;shanoliu;Tinky;Mereck;
Haiyoru! Nyaruani: Remember My Love(craft-sensei),9598.0,TV,winter,2011.0,,4.75,8.0,Aeden;DrNock;Apey_;Aeryst;Aeden;DrNock;Apey_;Aeryst;
Inu to Hasami wa Tsukaiyou,17831.0,TV,summer,2013.0,,4.75,16.0,DrNock;Keisuka_Watsushi;malcmojo;shanoliu;crazy-gump;NosferalTroll;Tinky;Mereck;DrNock;Keisuka_Watsushi;malcmojo;shanoliu;crazy-gump;NosferalTroll;Tinky;Mereck;
Photokano,16397.0,TV,spring,2013.0,6,4.733333333333333,15.0,DrNock;Apey_;malcmojo;shanoliu;Aeryst;Tinky;Fskng;DrNock;Apey_;malcmojo;shanoliu;Aeryst;Tinky;Fskng;DL21;
Nagato Yuki-chan no Shoushitsu,26351.0,TV,spring,2015.0,5,4.7272727272727275,22.0,ange_bleu;Kmeuh;NooBenjy;Kabu;Noctis_Solaith;Trit;kohaque;shanoliu;OoCaradryanoO;Nodamin;Tinky;ange_bleu;Kmeuh;NooBenjy;Kabu;Noctis_Solaith;Trit;kohaque;shanoliu;OoCaradryanoO;Nodamin;Tinky;
D.C.III: Da Capo III,14827.0,TV,winter,2013.0,,4.7272727272727275,11.0,NooBenjy;Noctis_Solaith;shanoliu;sylfer;Tinky;NooBenjy;Noctis_Solaith;shanoliu;sylfer;Tinky;DL21;
Schwarzesmarken,30806.0,TV,winter,2016.0,6,4.714285714285714,14.0,Apey_;Noctis_Solaith;Araya;shanoliu;crazy-gump;Nodamin;Tinky;Apey_;Noctis_Solaith;Araya;shanoliu;crazy-gump;Nodamin;Tinky;
Dogs: Bullets &amp; Carnage,5593.0,OVA,spring,2009.0,,4.714285714285714,7.0,Exelen;Keisuka_Watsushi;Aeryst;Exelen;Keisuka_Watsushi;Aeryst;Baka-saru;
Loveless,149.0,TV,spring,2005.0,,4.714285714285714,7.0,Kabu;Keisuka_Watsushi;OoCaradryanoO;Kabu;Keisuka_Watsushi;OoCaradryanoO;Laurence;
Freezing,9367.0,TV,winter,2011.0,,4.714285714285714,14.0,Apey_;Noctis_Solaith;Keisuka_Watsushi;shanoliu;OoCaradryanoO;Fskng;Mereck;Apey_;Noctis_Solaith;Keisuka_Watsushi;shanoliu;OoCaradryanoO;Fskng;Mereck;
Dragon Ball GT,225.0,TV,winter,1996.0,,4.695652173913044,184.0,Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;RdNetwork;RdNetwork;RdNetwork;RdNetwork;RdNetwork;RdNetwork;RdNetwork;RdNetwork;Suryan;Suryan;Suryan;Suryan;Suryan;Suryan;Suryan;Suryan;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;Coincoin_DuK;Coincoin_DuK;Coincoin_DuK;Coincoin_DuK;Coincoin_DuK;Coincoin_DuK;Coincoin_DuK;Coincoin_DuK;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;RdNetwork;RdNetwork;RdNetwork;RdNetwork;RdNetwork;RdNetwork;RdNetwork;RdNetwork;Suryan;Suryan;Suryan;Suryan;Suryan;Suryan;Suryan;Suryan;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;Coincoin_DuK;Coincoin_DuK;Coincoin_DuK;Coincoin_DuK;Coincoin_DuK;Coincoin_DuK;Coincoin_DuK;Coincoin_DuK;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;MKG39;MKG39;MKG39;MKG39;MKG39;MKG39;MKG39;MKG39;
Kuttsukiboshi,9014.0,OVA,summer,2010.0,,4.6923076923076925,13.0,DrNock;Apey_;Keisuka_Watsushi;Araya;Coincoin_DuK;Fskng;DrNock;Apey_;Keisuka_Watsushi;Araya;Coincoin_DuK;Fskng;AudreyAzura;
Naruto,20.0,TV,fall,2002.0,6,4.67741935483871,558.0,Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;Apey_;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;NooBenjy;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Kabu;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Keisuka_Watsushi;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;Quakerultra;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;shanoliu;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;Hakey;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Aeryst;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Tinky;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Fskng;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;Ramou;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;DarkAdoniis;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;nalatskm;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Laurence;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;Psoushi;
The iDOLM@STER Live For You!,4033.0,OVA,winter,2008.0,,4.666666666666667,12.0,DrNock;Apey_;Exelen;Keisuka_Watsushi;Hakey;Nodamin;DrNock;Apey_;Exelen;Keisuka_Watsushi;Hakey;Nodamin;
Denpa Kyoushi,29589.0,TV,spring,2015.0,6,4.666666666666667,12.0,Noctis_Solaith;Noctis_Solaith;Keisuka_Watsushi;Keisuka_Watsushi;Tinky;Tinky;Noctis_Solaith;Noctis_Solaith;Keisuka_Watsushi;Keisuka_Watsushi;Tinky;Tinky;
Kill Me Baby,11079.0,TV,winter,2012.0,,4.666666666666667,12.0,DrNock;Apey_;Keisuka_Watsushi;kohaque;Coincoin_DuK;Mereck;DrNock;Apey_;Keisuka_Watsushi;kohaque;Coincoin_DuK;Mereck;
Cosplay Complex,982.0,OVA,spring,2002.0,,4.666666666666667,6.0,Keisuka_Watsushi;OoCaradryanoO;Mereck;Keisuka_Watsushi;OoCaradryanoO;Mereck;
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,39567.0,TV,fall,2019.0,,4.666666666666667,6.0,Keisuka_Watsushi;shanoliu;crazy-gump;Keisuka_Watsushi;shanoliu;crazy-gump;
Fate/Zero Cafe,19165.0,Movie,summer,2013.0,,4.666666666666667,6.0,Aeden;Apey_;Noctis_Solaith;Aeden;Apey_;Noctis_Solaith;
Isekai Cheat Magician,37744.0,TV,summer,2019.0,,4.666666666666667,12.0,Aeden;Noctis_Solaith;Keisuka_Watsushi;kohaque;shanoliu;Mereck;Aeden;Noctis_Solaith;Keisuka_Watsushi;kohaque;shanoliu;Mereck;
Itsuka Tenma no Kuro Usagi,9750.0,TV,summer,2011.0,,4.666666666666667,18.0,DrNock;Apey_;Keisuka_Watsushi;malcmojo;shanoliu;OoCaradryanoO;Coincoin_DuK;Tinky;Fskng;DrNock;Apey_;Keisuka_Watsushi;malcmojo;shanoliu;OoCaradryanoO;Coincoin_DuK;Tinky;Fskng;
Prism Ark,1807.0,TV,fall,2007.0,,4.666666666666667,6.0,malcmojo;kohaque;shanoliu;malcmojo;kohaque;shanoliu;
Kemurikusa (TV),37302.0,TV,winter,2019.0,,4.666666666666667,6.0,DrNock;Kmeuh;Mereck;DrNock;Kmeuh;Mereck;
Ulysses: Jehanne Darc to Renkin no Kishi,36510.0,TV,fall,2018.0,,4.666666666666667,6.0,Noctis_Solaith;Keisuka_Watsushi;Mereck;Noctis_Solaith;Keisuka_Watsushi;Mereck;
Sushi Police,31633.0,TV,winter,2016.0,,4.666666666666667,9.0,Exelen;kohaque;Hakey;Mereck;Exelen;kohaque;Hakey;Mereck;Psoushi;
Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,38006.0,TV,summer,2022.0,,4.666666666666667,6.0,DrNock;Noctis_Solaith;Keisuka_Watsushi;DrNock;Noctis_Solaith;Keisuka_Watsushi;
Pokemon Movie 15: Kyurem vs. Seikenshi,12671.0,Movie,summer,2012.0,,4.666666666666667,6.0,Kmeuh;Mathxxl;Noctis_Solaith;Kmeuh;Mathxxl;Noctis_Solaith;
Kenja no Deshi wo Nanoru Kenja,42072.0,TV,winter,2022.0,,4.666666666666667,6.0,Aeden;Noctis_Solaith;Keisuka_Watsushi;Aeden;Noctis_Solaith;Keisuka_Watsushi;
Owari no Seraph: Nagoya Kessen-hen,28927.0,TV,fall,2015.0,,4.666666666666667,12.0,DrNock;NooBenjy;Noctis_Solaith;Keisuka_Watsushi;Ouaf;Tinky;DrNock;NooBenjy;Noctis_Solaith;Keisuka_Watsushi;Ouaf;Tinky;
Mahou Shoujo Taisen,21421.0,TV,spring,2014.0,6,4.666666666666667,12.0,DrNock;DrNock;Apey_;Apey_;Tinky;Tinky;DrNock;DrNock;Apey_;Apey_;Tinky;Tinky;
Samurai Deeper Kyou,419.0,TV,summer,2002.0,,4.666666666666667,12.0,Kabu;Kabu;shanoliu;shanoliu;Tinky;Tinky;Kabu;Kabu;shanoliu;shanoliu;Tinky;Tinky;
Nurarihyon no Mago: Sennen Makyou,10049.0,TV,summer,2011.0,,4.666666666666667,12.0,shanoliu;shanoliu;Coincoin_DuK;Coincoin_DuK;Fskng;Fskng;shanoliu;shanoliu;Coincoin_DuK;Coincoin_DuK;Fskng;Fskng;
Shoukoujo The Animation,11065.0,OVA,fall,2011.0,,4.666666666666667,3.0,shanoliu;shanoliu;AudreyAzura;
Love Hina Christmas Special: Silent Eve,191.0,Special,fall,2000.0,,4.666666666666667,12.0,Kabu;Keisuka_Watsushi;Quakerultra;OoCaradryanoO;Aeryst;Ramou;Kabu;Keisuka_Watsushi;Quakerultra;OoCaradryanoO;Aeryst;Ramou;
Kujibiki♥Unbalance,1591.0,TV,fall,2006.0,,4.666666666666667,3.0,Fskng;Fskng;Baka-saru;
Getsuyoubi no Tawawa Specials,34481.0,Special,fall,2016.0,,4.666666666666667,6.0,DrNock;Suryan;Aeryst;DrNock;Suryan;Aeryst;
Urahara,35250.0,TV,fall,2017.0,7,4.666666666666667,6.0,DrNock;Noctis_Solaith;Fskng;DrNock;Noctis_Solaith;Fskng;
Nyanpire The Animation,10197.0,TV,summer,2011.0,,4.666666666666667,12.0,Apey_;Exelen;Keisuka_Watsushi;Nodamin;Tinky;Fskng;Apey_;Exelen;Keisuka_Watsushi;Nodamin;Tinky;Fskng;
"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA",21679.0,OVA,spring,2014.0,,4.666666666666667,6.0,DrNock;Apey_;Mereck;DrNock;Apey_;Mereck;
Hoshi no Samidare,50891.0,TV,summer,2022.0,,4.666666666666667,12.0,ange_bleu;ange_bleu;Noctis_Solaith;Noctis_Solaith;Keisuka_Watsushi;Keisuka_Watsushi;ange_bleu;ange_bleu;Noctis_Solaith;Noctis_Solaith;Keisuka_Watsushi;Keisuka_Watsushi;
Inugami-san to Nekoyama-san: Nekoyama-san to Onsen Ryokou,25861.0,Special,summer,2014.0,,4.666666666666667,6.0,Aeden;DrNock;Apey_;Aeden;DrNock;Apey_;
Hundred,31338.0,TV,spring,2016.0,,4.666666666666667,6.0,Noctis_Solaith;Keisuka_Watsushi;shanoliu;Noctis_Solaith;Keisuka_Watsushi;shanoliu;
30-sai no Hoken Taiiku,9624.0,TV,spring,2011.0,,4.666666666666667,9.0,DrNock;Apey_;Noctis_Solaith;shanoliu;DrNock;Apey_;Noctis_Solaith;shanoliu;nalatskm;
Moetan,2367.0,TV,summer,2007.0,,4.636363636363637,11.0,DrNock;Apey_;Kabu;shanoliu;Mereck;DrNock;Apey_;Kabu;shanoliu;Mereck;AudreyAzura;
Higurashi no Naku Koro ni Kira,10491.0,OVA,summer,2011.0,4,4.636363636363637,66.0,DrNock;DrNock;DrNock;Exelen;Exelen;Exelen;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;PiscesAmo;PiscesAmo;PiscesAmo;malcmojo;malcmojo;malcmojo;Araya;Araya;Araya;shanoliu;shanoliu;shanoliu;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;Tinky;Tinky;Tinky;DrNock;DrNock;DrNock;Exelen;Exelen;Exelen;Noctis_Solaith;Noctis_Solaith;Noctis_Solaith;PiscesAmo;PiscesAmo;PiscesAmo;malcmojo;malcmojo;malcmojo;Araya;Araya;Araya;shanoliu;shanoliu;shanoliu;OoCaradryanoO;OoCaradryanoO;OoCaradryanoO;Tinky;Tinky;Tinky;DL21;DL21;DL21;Lord_Xian;Lord_Xian;Lord_Xian;MKG39;MKG39;MKG39;Akai_Sekai;Akai_Sekai;Akai_Sekai;
Coppelion,9479.0,TV,fall,2013.0,7,4.6,15.0,DrNock;Kabu;Noctis_Solaith;Keisuka_Watsushi;Nodamin;Tinky;Mereck;DrNock;Kabu;Noctis_Solaith;Keisuka_Watsushi;Nodamin;Tinky;Mereck;Psoushi;
Seiren,33836.0,TV,winter,2017.0,4,4.6,5.0,Noctis_Solaith;kohaque;Noctis_Solaith;kohaque;DL21;
Akuma no Riddle,19429.0,TV,spring,2014.0,5,4.6,10.0,Luttii;Noctis_Solaith;Keisuka_Watsushi;crazy-gump;Tinky;Luttii;Noctis_Solaith;Keisuka_Watsushi;crazy-gump;Tinky;
Terra Formars: Bugs 2-hen,22689.0,OVA,summer,2014.0,,4.6,5.0,Keisuka_Watsushi;shanoliu;Keisuka_Watsushi;shanoliu;Psoushi;
Shukufuku no Campanella,6979.0,TV,summer,2010.0,,4.6,10.0,Apey_;Keisuka_Watsushi;kohaque;shanoliu;Coincoin_DuK;Apey_;Keisuka_Watsushi;kohaque;shanoliu;Coincoin_DuK;
HenSemi (TV),10187.0,TV,spring,2011.0,,4.6,10.0,DrNock;Apey_;Keisuka_Watsushi;shanoliu;Coincoin_DuK;DrNock;Apey_;Keisuka_Watsushi;shanoliu;Coincoin_DuK;
Brave Witches,32866.0,TV,fall,2016.0,,4.6,10.0,DrNock;Apey_;Noctis_Solaith;Nodamin;Tinky;DrNock;Apey_;Noctis_Solaith;Nodamin;Tinky;
Giant Robo Gaiden Ginrei,2322.0,OVA,winter,1994.0,,4.6,5.0,Noctis_Solaith;Aeryst;Noctis_Solaith;Aeryst;nalatskm;
Seiken no Blacksmith,5940.0,TV,fall,2009.0,,4.571428571428571,14.0,Exelen;Keisuka_Watsushi;Araya;kohaque;shanoliu;OoCaradryanoO;Mereck;Exelen;Keisuka_Watsushi;Araya;kohaque;shanoliu;OoCaradryanoO;Mereck;
Gokukoku no Brynhildr: Kara Sawagi,24695.0,Special,summer,2014.0,,4.5,8.0,Kmeuh;NooBenjy;Noctis_Solaith;shanoliu;Kmeuh;NooBenjy;Noctis_Solaith;shanoliu;
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,9587.0,TV,winter,2011.0,,4.5,8.0,Apey_;Luttii;Keisuka_Watsushi;Trit;Apey_;Luttii;Keisuka_Watsushi;Trit;
Ozma,12677.0,TV,spring,2012.0,,4.5,8.0,Kabu;Araya;Aeryst;Fskng;Kabu;Araya;Aeryst;Fskng;
Hand Shakers,32981.0,TV,winter,2017.0,,4.5,4.0,Noctis_Solaith;shanoliu;Noctis_Solaith;shanoliu;
