title,MAL_id,type,studio,release-season,release-year,realase-date,source-material,episodes,score,members
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,spring,2019.0,1992-04-13 19:30:00,Manga,0.0,7.73,67992.0
Gegege no Kitarou (2018),37140,TV (Continuing),Toei Animation,spring,2019.0,2018-04-01 09:00:00,Manga,97.0,7.22,44103.0
Yu☆Gi☆Oh! VRAINS,34866,TV (Continuing),Gallop,spring,2019.0,2017-05-10 18:25:00,Card game,120.0,6.62,38054.0
Inazuma Eleven: Orion no Kokuin,38235,TV (Continuing),OLM,spring,2019.0,2018-10-05 17:55:00,Game,49.0,6.82,20674.0
Cardfight!! Vanguard (2018),37476,TV (Continuing),OLM,spring,2019.0,2018-05-05 22:30:00,Original,52.0,6.7,9667.0
Star☆Twinkle Precure,38578,TV (Continuing),Toei Animation,spring,2019.0,2019-02-03 08:30:00,Original,49.0,7.39,8601.0
Sazae-san,2406,TV (Continuing),Eiken,spring,2019.0,1969-10-05 18:30:00,4-koma manga,0.0,6.13,6708.0
Zoids Wild,37395,TV (Continuing),OLM,spring,2019.0,2018-07-07 06:30:00,Other,50.0,6.23,5503.0
Bonobono (TV 2016),32353,TV (Continuing),Eiken,spring,2019.0,2016-04-02 04:52:00,4-koma manga,0.0,6.37,2564.0
Yodel no Onna,36409,TV (Continuing),DLE,spring,2019.0,2017-09-22 00:00:00,Original,6.0,5.37,1326.0
Neko Konogoro,33398,TV (Continuing),Kachidoki Studio,spring,2019.0,2016-06-08 00:00:00,Manga,0.0,0.0,1118.0
Neko no Robu,35478,TV (Continuing),Kachidoki Studio,spring,2019.0,2017-05-06 06:30:00,Original,0.0,0.0,1099.0
Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,30151,TV (Continuing),          -,spring,2019.0,2012-11-16 06:45:00,Original,0.0,0.0,820.0
Kawauso Labo,39007,TV (Continuing),Kachidoki Studio,spring,2019.0,2019-01-15 00:00:00,Other,26.0,0.0,812.0
Shiawase Haitatsu Taneko,10506,TV (Continuing),Kachidoki Studio,spring,2019.0,2011-03-26 00:00:00,Original,0.0,0.0,591.0
Kyou mo Tsuno ga Aru,39003,TV (Continuing),MMDGP,spring,2019.0,2019-02-21 21:54:00,Web manga,50.0,0.0,444.0
Pittanko!! Nekozakana,40089,TV (Continuing),          -,spring,2019.0,2017-10-09 00:00:00,-,93.0,0.0,438.0
Kirin the Noop,35694,TV (Continuing),          -,spring,2019.0,2014-02-06 00:00:00,Original,0.0,0.0,404.0
Aigan Kaijuu,38365,TV (Continuing),Shimogumi,spring,2019.0,2018-10-07 06:54:00,Other,50.0,0.0,378.0
Manul no Yuube,38776,TV (Continuing),          -,spring,2019.0,2018-11-11 00:00:00,Web manga,0.0,0.0,330.0
7 Seeds,38735,ONA,Gonzo,spring,2019.0,2019-06-28 00:00:00,Manga,12.0,6.56,104587.0
Miru Tights,38935,ONA,Yokohama Animation Lab,spring,2019.0,2019-05-11 00:00:00,Original,12.0,6.51,93999.0
Aggressive Retsuko (ONA) 2nd Season,37985,ONA,Fanworks,spring,2019.0,2019-06-14 00:00:00,Other,10.0,7.76,86678.0
Super Dragon Ball Heroes,37885,ONA,Toei Animation,spring,2019.0,2018-07-01 00:00:00,Game,0.0,5.27,61049.0
Holo no Graffiti,44042,ONA,Hololive Production,spring,2019.0,2019-05-05 00:00:00,Other,0.0,8.45,40871.0
Promare: Lio-hen,40313,ONA,Trigger,spring,2019.0,2019-05-24 00:00:00,Original,1.0,7.04,21779.0
Promare: Galo-hen,39991,ONA,Trigger,spring,2019.0,2019-05-24 00:00:00,Original,1.0,6.9,21643.0
Ultraman,36871,ONA,"Production I.G, Sola Digital Arts",spring,2019.0,2019-04-01 00:00:00,Manga,13.0,6.7,21246.0
Ookami to Koushinryou VR,38026,ONA,          -,spring,2019.0,2019-06-03 00:00:00,Light novel,4.0,6.92,13796.0
Nu Wushen de Canzhuo,40100,ONA,"Blade, Thundray",spring,2019.0,2019-06-28 00:00:00,Game,10.0,6.93,8583.0
Yichang Shengwu Jianwenlu,39421,ONA,MMT Technology,spring,2019.0,2019-06-28 00:00:00,Novel,13.0,6.4,8422.0
Carole & Tuesday Specials,40013,ONA,Bones,spring,2019.0,2019-06-28 00:00:00,Original,8.0,5.79,5418.0
Fairy Tail x Mameshiba,39721,ONA,          -,spring,2019.0,2019-04-12 00:00:00,Original,1.0,5.73,4097.0
"Maou-sama, ""Petit"" Retry!",40749,ONA,AQUA ARIS,spring,2019.0,2019-06-17 00:00:00,Light novel,23.0,5.95,3806.0
Machikado Mazoku Mini,40755,ONA,AQUA ARIS,spring,2019.0,2019-06-24 00:00:00,4-koma manga,36.0,5.84,3209.0
Cinderella Girls Gekijou: Kayou Cinderella Theater 4th Season,39654,ONA,"Gathering, Lesprit",spring,2019.0,2019-04-02 00:00:00,4-koma manga,7.0,6.32,2314.0
Fairy Ngoo,39708,ONA,TOHO animation,spring,2019.0,2019-04-10 00:00:00,Original,4.0,5.2,2278.0
Doupo Cangqiong 2nd Season Specials,39178,ONA,Motion Magic,spring,2019.0,2019-04-14 00:00:00,Novel,3.0,7.39,2148.0
Wan Jie Xian Zong 2nd Season,39912,ONA,          -,spring,2019.0,2019-04-25 00:00:00,Web manga,40.0,7.32,2103.0
Kouya no Kotobuki Hikoutai Gaiden: Oozora no Harukaze Hikoutai,39589,ONA,          -,spring,2019.0,2019-04-10 00:00:00,Original,12.0,6.22,1947.0
Ling Jian Zun 2nd Season,40062,ONA,Soyep,spring,2019.0,2019-05-28 00:00:00,Novel,30.0,7.03,1819.0
Chokotto Anime Kemono Friends 3,39653,ONA,          -,spring,2019.0,2019-04-02 00:00:00,Game,0.0,5.75,1599.0
Line Novel,39734,ONA,"CloverWorks, Pine Jam",spring,2019.0,2019-04-16 00:00:00,Original,2.0,6.09,1289.0
Mei Chuxi de Yinyangshi Yijia,39678,ONA,Green Monster Team,spring,2019.0,2019-04-27 00:00:00,Web manga,12.0,6.19,1198.0
Nendo no Tatakai (2019),40282,ONA,          -,spring,2019.0,2019-05-22 00:00:00,Original,1.0,3.69,981.0
Qin Shi Ming Yue: Tian Xing Jiu Ge 2nd Season,39823,ONA,Sparkly Key Animation Studio,spring,2019.0,2019-04-24 00:00:00,Original,30.0,6.52,965.0
Battle Spirits: Saga Brave,38916,ONA,Bandai Namco Pictures,spring,2019.0,2019-06-14 00:00:00,Card game,3.0,6.76,948.0
Ganbare! Kakure Ase Project,39840,ONA,G-angle,spring,2019.0,2019-05-17 00:00:00,Original,1.0,5.93,757.0
Yin Yang Shi: Ping An Wu Yu 2nd Season,40568,ONA,"Blade, Thundray",spring,2019.0,2019-06-26 00:00:00,Game,12.0,6.12,666.0
Kick-Flight,40375,ONA,MAPPA,spring,2019.0,2019-06-04 00:00:00,Game,1.0,5.73,564.0
Cosmos Trailer,42317,ONA,A-1 Pictures,spring,2019.0,2019-06-06 00:00:00,Original,1.0,6.29,558.0
Yichang Shengwu Jianwenlu Specials,40117,ONA,          -,spring,2019.0,2019-06-28 00:00:00,-,13.0,5.83,518.0
"Hi no Tori ""Dougo Onsen-hen""",39663,ONA,Pony Canyon,spring,2019.0,2019-05-24 00:00:00,Manga,4.0,0.0,439.0
Jue Ming Xiang Ying,41080,ONA,"BUILD DREAM, Tencent Penguin Pictures",spring,2019.0,2019-06-02 00:00:00,Original,30.0,0.0,396.0
Latina no Nikki,40757,ONA,Maho Film,spring,2019.0,2019-04-28 00:00:00,Light novel,77.0,0.0,349.0
Essential Free & Easy,39650,ONA,          -,spring,2019.0,2019-04-01 00:00:00,Original,2.0,5.13,342.0
Beng Huai Xinghe,42132,ONA,Kaca Entertainment,spring,2019.0,2019-05-05 00:00:00,Novel,12.0,0.0,288.0
Chuizhi Shijie,39677,ONA,Haoliners Animation League,spring,2019.0,2019-06-18 00:00:00,Original,12.0,0.0,288.0
Bakugan: Battle Planet Short Anime,40395,ONA,TMS Entertainment,spring,2019.0,2019-04-18 00:00:00,Original,50.0,0.0,261.0
"Taka no Tsume-dan Yoshida Presents ""Sengoku Taiga"" no Susume",39762,ONA,          -,spring,2019.0,2019-04-24 00:00:00,Other,1.0,0.0,256.0
Taka no Tsume x Johnson: Tatakae! Jokin Shitennou,39839,ONA,DLE,spring,2019.0,2019-05-17 00:00:00,Original,0.0,0.0,221.0
Dou Hun Wei Zhi Xuan Yue Qiyuan III,41081,ONA,Yi Chen Animation,spring,2019.0,2019-05-27 00:00:00,Original,13.0,0.0,199.0
Kamiusagi Rope x Ricordi,40478,ONA,          -,spring,2019.0,2019-04-26 00:00:00,Original,3.0,0.0,187.0
Broadcast by Bibby,40029,ONA,          -,spring,2019.0,2019-05-31 00:00:00,Original,0.0,0.0,159.0
Karrimor Mountain Club 2,40479,ONA,          -,spring,2019.0,2019-04-14 00:00:00,Original,3.0,0.0,138.0
Zhandouban Geji! Second Season,48851,ONA,          -,spring,2019.0,2019-04-10 00:00:00,Other,14.0,0.0,63.0
Suteki na Okurimono,50640,ONA,          -,spring,2019.0,2019-06-11 00:00:00,Original,1.0,0.0,0.0
Kyochuu Rettou,38915,OVA,Passione,spring,2019.0,2019-06-20 00:00:00,Manga,1.0,4.41,14975.0
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,38329,Movie,CloverWorks,spring,2019.0,2019-06-15 00:00:00,Light novel,1.0,8.64,526111.0
Promare,35848,Movie,Trigger,spring,2019.0,2019-05-24 00:00:00,Original,1.0,8.01,220905.0
"Kimi to, Nami ni Noretara",38594,Movie,Science SARU,spring,2019.0,2019-06-21 00:00:00,Original,1.0,7.61,142793.0
Koutetsujou no Kabaneri Movie 3: Unato Kessen,34544,Movie,Wit Studio,spring,2019.0,2019-05-10 00:00:00,Original,1.0,7.7,99517.0
Kaijuu no Kodomo,37981,Movie,Studio 4°C,spring,2019.0,2019-06-07 00:00:00,Manga,1.0,7.19,69244.0
Hibike! Euphonium Movie 3: Chikai no Finale,35678,Movie,Kyoto Animation,spring,2019.0,2019-04-19 00:00:00,Novel,1.0,7.76,49378.0
Cencoroll Connect,9488,Movie,Think Corporation,spring,2019.0,2019-06-29 00:00:00,Original,1.0,7.24,33539.0
Girls & Panzer: Saishuushou Part 2,38081,Movie,Actas,spring,2019.0,2019-06-15 00:00:00,Original,1.0,8.06,24321.0
Hakubo,34972,Movie,Twilight Studio,spring,2019.0,2019-06-21 00:00:00,Original,1.0,6.46,22228.0
Detective Conan Movie 23: The Fist of Blue Sapphire,38770,Movie,TMS Entertainment,spring,2019.0,2019-04-12 00:00:00,Manga,1.0,7.83,21194.0
Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,38897,Movie,SILVER LINK.,spring,2019.0,2019-06-14 00:00:00,Manga,1.0,6.59,16350.0
Birthday Wonderland,38985,Movie,Signal.MD,spring,2019.0,2019-04-26 00:00:00,Book,1.0,6.52,16181.0
Uta no☆Prince-sama♪ Movie: Maji Love Kingdom,35645,Movie,A-1 Pictures,spring,2019.0,2019-06-14 00:00:00,Game,1.0,7.35,10569.0
Lupin the IIIrd: Mine Fujiko no Uso,39487,Movie,Telecom Animation Film,spring,2019.0,2019-05-31 00:00:00,Manga,1.0,7.3,10544.0
Ta ga Tame no Alchemist,37262,Movie,Satelight,spring,2019.0,2019-06-14 00:00:00,Game,1.0,6.47,9375.0
Soukyuu no Fafner: Dead Aggressor - The Beyond,34649,Movie,"I.Gzwei, Production I.G, Xebec",spring,2019.0,2019-05-17 00:00:00,Original,3.0,7.17,6279.0
Laidbackers,38558,Movie,Studio Gokumi,spring,2019.0,2019-04-05 00:00:00,Original,1.0,6.17,4475.0
Frame Arms Girl Movie: Kyakkya Ufufu na Wonderland,37600,Movie,"Studio A-CAT, Zexcs",spring,2019.0,2019-06-29 00:00:00,Other,1.0,5.86,4334.0
Pandora to Akubi,39249,Movie,Bakken Record,spring,2019.0,2019-04-05 00:00:00,Other,2.0,6.16,2881.0
Crayon Shin-chan Movie 27: Shinkon Ryokou Hurricane - Ushinawareta Hiroshi,38629,Movie,Shin-Ei Animation,spring,2019.0,2019-04-19 00:00:00,Manga,1.0,6.86,1549.0
"Evangelion Shito, Hakata Shuurai",41030,Movie,Khara,spring,2019.0,2019-06-07 00:00:00,Original,1.0,5.9,1543.0
Tannishou wo Hiraku,39479,Movie,          -,spring,2019.0,2019-05-24 00:00:00,Book,1.0,0.0,926.0
King of Prism: Shiny Seven Stars III - Leo x Yuu x Alexander,38647,Movie,Tatsunoko Production,spring,2019.0,2019-04-13 00:00:00,Original,1.0,0.0,706.0
King of Prism: Shiny Seven Stars IV - Louis x Shin x Unknown,38648,Movie,Tatsunoko Production,spring,2019.0,2019-05-04 00:00:00,Original,1.0,0.0,683.0
Zetsubou no Kaibutsu,42906,Movie,          -,spring,2019.0,2019-06-10 00:00:00,Original,1.0,0.0,314.0
Anne's Secret Diary,41280,Movie,          -,spring,2019.0,2019-06-28 00:00:00,Other,3.0,0.0,225.0
Kataude,48386,Movie,Genco,spring,2019.0,2019-06-11 00:00:00,Novel,1.0,0.0,110.0
One Punch Man 2nd Season Commemorative Special,39652,Special,J.C.Staff,spring,2019.0,2019-04-03 00:00:00,Web manga,1.0,6.88,48577.0
Watashi ni Tenshi ga Maiorita! Special,38999,Special,Doga Kobo,spring,2019.0,2019-05-24 00:00:00,4-koma manga,1.0,7.29,25271.0
Poputepipikku TV Special,37596,Special,-,spring,2019.0,2019-04-01 00:00:00,4-koma manga,2.0,7.36,21617.0
Uchi no Maid ga Uzasugiru!: Uchi no Maid wa Yappari Mou Honto Uzainda naa...,39606,Special,Doga Kobo,spring,2019.0,2019-04-24 00:00:00,Manga,1.0,6.89,15960.0
Persona 5 the Animation Specials,39591,Special,CloverWorks,spring,2019.0,2019-05-29 00:00:00,Game,2.0,6.91,11281.0
Märchen Mädchen Specials,37973,Special,Hoods Entertainment,spring,2019.0,2019-04-25 00:00:00,Light novel,2.0,6.0,5476.0
Tenki no Ko CMs,40034,Special,"Enishiya, FILMONY",spring,2019.0,2019-06-30 00:00:00,Original,8.0,5.96,3608.0
Mini Toji: Yume,40179,Special,          -,spring,2019.0,2019-05-24 00:00:00,Original,1.0,6.19,1253.0
Virtual-san wa Miteiru Specials,38998,Special,          -,spring,2019.0,2019-05-24 00:00:00,Original,2.0,0.0,817.0
Cinderella Girls Gekijou: Climax Season Specials,40753,Special,          -,spring,2019.0,2019-06-26 00:00:00,4-koma manga,3.0,5.98,643.0
Genji Fantasy: Neko ga Hikaru Genji ni Koi wo Shita,39272,Special,          -,spring,2019.0,2019-04-02 00:00:00,Novel,1.0,0.0,560.0
Space Shower Man: Legacy for the Future,40015,Special,          -,spring,2019.0,2019-04-08 00:00:00,Original,1.0,0.0,248.0
Ojisan to Sakana,42042,Special,Liberty Animation Studio,spring,2019.0,2019-05-21 00:00:00,Other,1.0,0.0,115.0
Dr. Stone,38691,TV (New),TMS Entertainment,summer,2019.0,2019-07-05 22:00:00,Manga,24.0,8.3,1316656.0
Enen no Shouboutai,38671,TV (New),David Production,summer,2019.0,2019-07-06 01:25:00,Manga,24.0,7.68,976973.0
Vinland Saga,37521,TV (New),Wit Studio,summer,2019.0,2019-07-08 00:10:00,Manga,24.0,8.73,975097.0
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,37347,TV (New),J.C.Staff,summer,2019.0,2019-07-13 00:30:00,Light novel,12.0,7.23,637867.0
Arifureta Shokugyou de Sekai Saikyou,36882,TV (New),"asread., White Fox",summer,2019.0,2019-07-08 23:30:00,Light novel,13.0,6.65,483651.0
Given,39533,TV (New),Lerche,summer,2019.0,2019-07-12 00:55:00,Manga,11.0,8.35,414849.0
Dumbbell Nan Kilo Moteru?,39026,TV (New),Doga Kobo,summer,2019.0,2019-07-03 22:30:00,Web manga,12.0,7.29,305808.0
Araburu Kisetsu no Otome-domo yo.,38753,TV (New),Lay-duce,summer,2019.0,2019-07-06 02:25:00,Manga,12.0,7.41,262561.0
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,39326,TV (New),"GEEK TOYS, Seven",summer,2019.0,2019-07-08 20:00:00,Light novel,12.0,6.55,248459.0
Isekai Cheat Magician,37744,TV (New),Encourage Films,summer,2019.0,2019-07-10 22:00:00,Light novel,12.0,5.42,245722.0
Kanata no Astra,39198,TV (New),Lerche,summer,2019.0,2019-07-03 21:00:00,Manga,12.0,8.11,244797.0
Karakai Jouzu no Takagi-san 2,38993,TV (New),Shin-Ei Animation,summer,2019.0,2019-07-07 23:30:00,Manga,12.0,8.09,243944.0
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?,38573,TV (New),J.C.Staff,summer,2019.0,2019-07-13 00:00:00,Light novel,12.0,5.55,224841.0
Tejina-senpai,38610,TV (New),LIDENFILMS,summer,2019.0,2019-07-02 23:00:00,Manga,12.0,6.44,221674.0
Toaru Kagaku no Accelerator,38480,TV (New),"A.C.G.T., J.C.Staff",summer,2019.0,2019-07-12 22:00:00,Manga,12.0,7.19,187846.0
"Maou-sama, Retry!",38297,TV (New),EKACHI EPILKA,summer,2019.0,2019-07-04 00:00:00,Light novel,12.0,6.54,186201.0
"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",39324,TV (New),Maho Film,summer,2019.0,2019-07-04 23:30:00,Light novel,12.0,7.08,167261.0
Sounan Desu ka?,39456,TV (New),Ezόla,summer,2019.0,2019-07-02 23:15:00,Manga,12.0,6.61,131007.0
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,38959,TV (New),TROYCA,summer,2019.0,2019-07-07 00:00:00,Light novel,13.0,7.37,125666.0
Machikado Mazoku,39071,TV (New),J.C.Staff,summer,2019.0,2019-07-12 01:28:00,4-koma manga,12.0,7.65,117375.0
Katsute Kami Datta Kemono-tachi e,39199,TV (New),MAPPA,summer,2019.0,2019-07-01 23:00:00,Manga,12.0,6.4,107236.0
Nakanohito Genome [Jikkyouchuu],37926,TV (New),SILVER LINK.,summer,2019.0,2019-07-07 22:00:00,Web manga,12.0,6.88,107137.0
Cop Craft,38940,TV (New),Millepensee,summer,2019.0,2019-07-09 00:00:00,Light novel,12.0,6.72,102066.0
Joshikousei no Mudazukai,38619,TV (New),Passione,summer,2019.0,2019-07-05 21:30:00,Web manga,12.0,7.71,95360.0
Bem,39221,TV (New),"LandQ studios, Production I.G",summer,2019.0,2019-07-15 01:35:00,Original,12.0,6.05,60101.0
Granbelm,39417,TV (New),Nexus,summer,2019.0,2019-07-06 01:55:00,Original,13.0,6.7,46697.0
Ensemble Stars!,32212,TV (New),David Production,summer,2019.0,2019-07-07 22:30:00,Game,24.0,6.89,37243.0
Senki Zesshou Symphogear XV,32843,TV (New),Satelight,summer,2019.0,2019-07-07 01:00:00,Original,13.0,8.19,32512.0
Kochouki: Wakaki Nobunaga,38920,TV (New),Studio Deen,summer,2019.0,2019-07-08 21:30:00,Original,12.0,6.52,24747.0
Try Knights,39527,TV (New),"Gonzo, Seven",summer,2019.0,2019-07-31 01:29:00,Manga,12.0,4.7,17197.0
Yami Shibai 7,39836,TV (New),"DRAWIZ, ILCA",summer,2019.0,2019-07-08 03:13:00,Original,13.0,5.95,16075.0
Re:Stage! Dream Days♪,38009,TV (New),"Graphinica, Yumeta Company",summer,2019.0,2019-07-07 22:00:00,Mixed media,12.0,6.68,9322.0
Starmyu 3rd Season,36536,TV (New),C-Station,summer,2019.0,2019-07-01 22:00:00,Original,12.0,6.95,8624.0
Business Fish,39979,TV (New),          -,summer,2019.0,2019-07-08 00:00:00,Original,6.0,5.59,3307.0
Cardfight!! Vanguard: Shinemon-hen,40167,TV (New),OLM,summer,2019.0,2019-08-24 00:00:00,Original,31.0,6.6,3224.0
Hakata Mentai! Pirikarako-chan,39620,TV (New),G-angle,summer,2019.0,2019-07-07 06:15:00,Original,12.0,5.1,2630.0
Waresho! Warera! Shodobutsu Aigo Iinkai,39978,TV (New),          -,summer,2019.0,2019-07-02 00:00:00,Original,5.0,0.0,673.0
Zannen na Ikimono Jiten (2019),44026,TV (New),NHK Enterprises,summer,2019.0,2019-07-29 00:00:00,Picture book,8.0,0.0,124.0
Kimetsu no Yaiba,38000,TV (Continuing),ufotable,summer,2019.0,2019-04-06 23:30:00,Manga,26.0,8.57,2153030.0
One Piece,21,TV (Continuing),Toei Animation,summer,2019.0,1999-10-20 09:30:00,Manga,0.0,8.62,1737493.0
Black Clover,34572,TV (Continuing),Studio Pierrot,summer,2019.0,2017-10-03 18:25:00,Manga,170.0,8.08,1208593.0
Boruto: Naruto Next Generations,34566,TV (Continuing),Studio Pierrot,summer,2019.0,2017-04-05 17:30:00,Manga,0.0,5.89,701165.0
Fruits Basket 1st Season,38680,TV (Continuing),TMS Entertainment,summer,2019.0,2019-04-06 01:23:00,Manga,25.0,8.22,588590.0
Fairy Tail: Final Series,35972,TV (Continuing),"A-1 Pictures, Bridge, CloverWorks",summer,2019.0,2018-10-07 07:00:00,Manga,51.0,7.54,403015.0
Detective Conan,235,TV (Continuing),TMS Entertainment,summer,2019.0,1996-01-08 18:00:00,Manga,0.0,8.16,293970.0
Carole & Tuesday,37435,TV (Continuing),Bones,summer,2019.0,2019-04-11 00:55:00,Original,24.0,7.91,274924.0
Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,34620,TV (Continuing),feel.,summer,2019.0,2019-04-02 23:00:00,Visual novel,26.0,6.57,122771.0
Diamond no Ace: Act II,38731,TV (Continuing),Madhouse,summer,2019.0,2019-04-02 17:55:00,Manga,52.0,8.24,69071.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,summer,2019.0,1992-04-13 19:30:00,Manga,0.0,7.73,67992.0
Gegege no Kitarou (2018),37140,TV (Continuing),Toei Animation,summer,2019.0,2018-04-01 09:00:00,Manga,97.0,7.22,44103.0
Yu☆Gi☆Oh! VRAINS,34866,TV (Continuing),Gallop,summer,2019.0,2017-05-10 18:25:00,Card game,120.0,6.62,38054.0
Inazuma Eleven: Orion no Kokuin,38235,TV (Continuing),OLM,summer,2019.0,2018-10-05 17:55:00,Game,49.0,6.82,20674.0
Mix,38098,TV (Continuing),OLM,summer,2019.0,2019-04-06 17:30:00,Manga,24.0,7.23,19496.0
Mobile Suit Gundam: The Origin - Advent of the Red Comet,39592,TV (Continuing),Sunrise,summer,2019.0,2019-04-29 00:00:00,Manga,13.0,8.1,15045.0
Star☆Twinkle Precure,38578,TV (Continuing),Toei Animation,summer,2019.0,2019-02-03 08:30:00,Original,49.0,7.39,8601.0
Sazae-san,2406,TV (Continuing),Eiken,summer,2019.0,1969-10-05 18:30:00,4-koma manga,0.0,6.13,6708.0
Bakugan: Battle Planet,39622,TV (Continuing),TMS Entertainment,summer,2019.0,2019-04-01 17:55:00,Original,50.0,5.49,5411.0
Cardfight!! Vanguard: Zoku Koukousei-hen,39244,TV (Continuing),OLM,summer,2019.0,2019-05-11 08:00:00,Original,14.0,6.3,4641.0
Aikatsu Friends!: Kagayaki no Jewel,39078,TV (Continuing),Bandai Namco Pictures,summer,2019.0,2019-04-04 18:25:00,Game,26.0,7.06,4212.0
Bonobono (TV 2016),32353,TV (Continuing),Eiken,summer,2019.0,2016-04-02 04:52:00,4-koma manga,0.0,6.37,2564.0
Kiratto Pri☆chan Season 2,38804,TV (Continuing),Tatsunoko Production,summer,2019.0,2019-04-07 10:00:00,Game,51.0,7.17,2113.0
Jimoto ga Japan,38881,TV (Continuing),Oddjob,summer,2019.0,2019-04-08 07:05:00,Manga,50.0,0.0,1646.0
Yodel no Onna,36409,TV (Continuing),DLE,summer,2019.0,2017-09-22 00:00:00,Original,6.0,5.37,1326.0
TV Yarou Nanaana: Wakuwaku Doukutsu Land,39581,TV (Continuing),Studio Crocodile,summer,2019.0,2019-04-11 07:30:00,Original,24.0,6.03,1119.0
Neko Konogoro,33398,TV (Continuing),Kachidoki Studio,summer,2019.0,2016-06-08 00:00:00,Manga,0.0,0.0,1118.0
Neko no Robu,35478,TV (Continuing),Kachidoki Studio,summer,2019.0,2017-05-06 06:30:00,Original,0.0,0.0,1099.0
Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,30151,TV (Continuing),          -,summer,2019.0,2012-11-16 06:45:00,Original,0.0,0.0,820.0
Shiawase Haitatsu Taneko,10506,TV (Continuing),Kachidoki Studio,summer,2019.0,2011-03-26 00:00:00,Original,0.0,0.0,591.0
B Rappers Street,39031,TV (Continuing),Pie in the sky,summer,2019.0,2019-04-11 07:05:00,Original,50.0,0.0,560.0
Shounen Ashibe: Go! Go! Goma-chan 4,39457,TV (Continuing),Studio Palette,summer,2019.0,2019-04-02 18:45:00,4-koma manga,24.0,5.91,559.0
Kedama no Gonjirou,39040,TV (Continuing),"OLM, Wit Studio",summer,2019.0,2019-04-06 10:00:00,Other,51.0,0.0,450.0
Kyou mo Tsuno ga Aru,39003,TV (Continuing),MMDGP,summer,2019.0,2019-02-21 21:54:00,Web manga,50.0,0.0,444.0
Pittanko!! Nekozakana,40089,TV (Continuing),          -,summer,2019.0,2017-10-09 00:00:00,-,93.0,0.0,438.0
Kirin the Noop,35694,TV (Continuing),          -,summer,2019.0,2014-02-06 00:00:00,Original,0.0,0.0,404.0
Aigan Kaijuu,38365,TV (Continuing),Shimogumi,summer,2019.0,2018-10-07 06:54:00,Other,50.0,0.0,378.0
Manul no Yuube,38776,TV (Continuing),          -,summer,2019.0,2018-11-11 00:00:00,Web manga,0.0,0.0,330.0
Daifuku-kun@Kin Tele 2nd Season,39635,TV (Continuing),          -,summer,2019.0,2019-04-05 07:30:00,Other,26.0,0.0,220.0
Kengan Ashura,36903,ONA,Larx Entertainment,summer,2019.0,2019-07-31 00:00:00,Web manga,12.0,7.44,108289.0
Mo Dao Zu Shi: Xian Yun Pian,38450,ONA,B.CMAY PICTURES,summer,2019.0,2019-08-03 00:00:00,Novel,8.0,8.46,75822.0
Super Dragon Ball Heroes,37885,ONA,Toei Animation,summer,2019.0,2018-07-01 00:00:00,Game,0.0,5.27,61049.0
Cannon Busters,40256,ONA,"Satelight, Yumeta Company",summer,2019.0,2019-08-15 00:00:00,Other,12.0,6.44,33201.0
Another World,40295,ONA,Graphinica,summer,2019.0,2019-09-13 00:00:00,Original,3.0,7.1,25571.0
Knights of the Zodiac: Saint Seiya,36040,ONA,Toei Animation,summer,2019.0,2019-07-19 00:00:00,Manga,12.0,5.08,15139.0
Hataraku Saibou: Necchuushou - Moshimo Pocari Sweat ga Attara,40076,ONA,David Production,summer,2019.0,2019-07-08 00:00:00,Manga,1.0,6.65,13224.0
Mugyutto! Black Clover,40031,ONA,DLE,summer,2019.0,2019-07-01 00:00:00,Manga,8.0,6.4,12956.0
Gintama: Monster Strike-hen,40323,ONA,Bandai Namco Pictures,summer,2019.0,2019-08-29 00:00:00,Manga,2.0,7.46,12014.0
Hero Mask 2nd Season,40154,ONA,Studio Pierrot,summer,2019.0,2019-08-23 00:00:00,Original,9.0,6.54,9822.0
Mini Yuri,40369,ONA,"DMM.futureworks, W-Toon Studio",summer,2019.0,2019-09-25 00:00:00,Manga,4.0,6.73,8731.0
Zenonzard The Animation Episode 0,40394,ONA,8bit,summer,2019.0,2019-09-10 00:00:00,Game,1.0,6.64,6072.0
Digimon Survive: Prologue Movie,40156,ONA,Toei Animation,summer,2019.0,2019-07-22 00:00:00,Game,1.0,6.47,5288.0
Shaonu Qianxian: Renxing Xiao Juchang,40151,ONA,BigFireBird Animation,summer,2019.0,2019-07-28 00:00:00,Game,24.0,6.72,4936.0
Da Zhu Zai,40233,ONA,          -,summer,2019.0,2019-08-07 00:00:00,Novel,12.0,6.61,4853.0
