title,MAL_id,type,studio,release-season,release-year,realase-date,source-material,episodes
Yume no Crayon Oukoku,4651,TV (Continuing),Toei Animation,spring,1998.0,1997-09-07 08:30:00,Book,70.0
Bomberman B-Daman Bakugaiden,1672,TV (Continuing),Madhouse,spring,1998.0,1998-02-07 17:00:00,Game,48.0
Fortune Quest L,3185,TV (Continuing),-,spring,1998.0,1997-10-18 01:35:00,Novel,26.0
Chou Mashin Eiyuuden Wataru,3432,TV (Continuing),Sunrise,spring,1998.0,1997-10-02 17:00:00,-,51.0
Hare Tokidoki Buta (TV),2280,TV (Continuing),          -,spring,1998.0,1997-07-03 18:30:00,Picture book,61.0
Oyako Club,12393,TV (Continuing),Eiken,spring,1998.0,1994-10-03 00:00:00,Original,1818.0
Nogsaegjeoncha Hamos,9106,TV (Continuing),          -,spring,1998.0,1997-12-12 00:00:00,Manga,26.0
Sakura Momoko Gekijou: Coji-Coji,3869,TV (Continuing),Nippon Animation,spring,1998.0,1997-10-04 17:30:00,-,100.0
Narara Superboard,32136,TV (Continuing),          -,spring,1998.0,1990-08-21 00:00:00,Manga,54.0
Yokohama Kaidashi Kikou,975,OVA,Ajia-Do,spring,1998.0,1998-05-21 00:00:00,Manga,2.0
Fake,365,OVA,J.C.Staff,spring,1998.0,1998-04-21 00:00:00,Manga,1.0
Golgo 13: Queen Bee,1761,OVA,Filmlink International,spring,1998.0,1998-05-21 00:00:00,Manga,1.0
Queen Emeraldas,1553,OVA,OLM,spring,1998.0,1998-06-05 00:00:00,Manga,4.0
Battle Athletess Daiundoukai,1185,OVA,AIC,spring,1998.0,1997-05-25 00:00:00,Original,6.0
Yume de Aetara,715,OVA,J.C.Staff,spring,1998.0,1998-04-21 00:00:00,Manga,3.0
Kyoukasho ni Nai!,1271,OVA,AIC,spring,1998.0,1998-04-21 00:00:00,Manga,2.0
Geobreeders: File-X Chibi Neko Dakkan,1158,OVA,Chaos Project,spring,1998.0,1998-05-21 00:00:00,Manga,3.0
Jigoku Sensei Nube OVA,2745,OVA,          -,spring,1998.0,1998-06-12 00:00:00,-,3.0
Psychic Force,1027,OVA,Triangle Staff,spring,1998.0,1998-05-25 00:00:00,Game,2.0
Seishoujo Kantai Virgin Fleet,1772,OVA,AIC,spring,1998.0,1998-04-25 00:00:00,-,3.0
Detective Conan: Let's Try a Curious Experiment!,33146,OVA,          -,spring,1998.0,1998-06-26 00:00:00,Manga,1.0
Shin Otokogi,9749,OVA,          -,spring,1998.0,1998-05-16 00:00:00,-,2.0
Detective Conan Movie 02: The Fourteenth Target,780,Movie,TMS Entertainment,spring,1998.0,1998-04-18 00:00:00,Manga,1.0
Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,8360,Movie,          -,spring,1998.0,1998-04-18 00:00:00,Manga,1.0
Youkoso Lodoss-tou e!,2840,Movie,          -,spring,1998.0,1998-04-25 00:00:00,-,1.0
Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,8442,Movie,J.C.Staff,spring,1998.0,1998-04-25 00:00:00,Manga,1.0
Rennyo Monogatari,17721,Movie,Toei Animation,spring,1998.0,1998-04-25 00:00:00,-,1.0
Cowboy Bebop: Yose Atsume Blues,4037,Special,Sunrise,spring,1998.0,1998-06-26 00:00:00,Original,1.0
AIKa: Special Trial,4718,Special,Studio Fantasia,spring,1998.0,1998-05-25 00:00:00,Original,1.0
Sexy Commando Gaiden: Sugoi yo!! Masaru-san Specials,1012,Special,Magic Bus,spring,1998.0,1998-04-02 00:00:00,Manga,2.0
Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,30449,Special,Toei Animation,spring,1998.0,1998-04-01 00:00:00,Manga,1.0
Serial Experiments Lain,339,TV (New),Triangle Staff,summer,1998.0,1998-07-06 01:15:00,Original,13.0
Night Walker: Mayonaka no Tantei,621,TV (New),AIC,summer,1998.0,1998-07-09 01:45:00,Visual novel,12.0
Shadow Skill: Eigi,678,TV (New),Studio Deen,summer,1998.0,1998-07-03 01:15:00,-,26.0
Super Milk-chan,1743,TV (New),-,summer,1998.0,1998-06-18 00:45:00,-,14.0
Momoiro Sisters,1188,TV (New),Studio Deen,summer,1998.0,1998-08-25 00:00:00,4-koma manga,24.0
Urayasu Tekkin Kazoku,2716,TV (New),Studio Deen,summer,1998.0,1998-06-30 00:00:00,Manga,33.0
Hatsumei Boy Kanipan,3689,TV (New),          -,summer,1998.0,1998-07-03 18:00:00,Original,31.0
Cowboy Bebop,1,TV (Continuing),Sunrise,summer,1998.0,1998-04-03 01:00:00,Original,26.0
Trigun,6,TV (Continuing),Madhouse,summer,1998.0,1998-04-01 01:15:00,Manga,26.0
Rurouni Kenshin: Meiji Kenkaku Romantan,45,TV (Continuing),"Gallop, Studio Deen",summer,1998.0,1996-01-10 19:30:00,Manga,94.0
Cardcaptor Sakura,232,TV (Continuing),Madhouse,summer,1998.0,1998-04-07 18:00:00,Manga,70.0
Detective Conan,235,TV (Continuing),TMS Entertainment,summer,1998.0,1996-01-08 18:00:00,Manga,0.0
Initial D First Stage,185,TV (Continuing),"Gallop, Studio Comet",summer,1998.0,1998-04-19 00:00:00,Manga,26.0
Yu☆Gi☆Oh!,550,TV (Continuing),Toei Animation,summer,1998.0,1998-04-04 18:00:00,Manga,27.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,summer,1998.0,1992-04-13 19:30:00,Manga,0.0
Lodoss-tou Senki: Eiyuu Kishi Den,206,TV (Continuing),AIC,summer,1998.0,1998-04-01 18:00:00,Novel,27.0
Kindaichi Shounen no Jikenbo,2076,TV (Continuing),Toei Animation,summer,1998.0,1997-04-07 19:00:00,Manga,148.0
Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,303,TV (Continuing),OLM,summer,1998.0,1998-04-06 19:00:00,4-koma manga,48.0
Weiß Kreuz,447,TV (Continuing),"Magic Bus, Plum",summer,1998.0,1998-04-09 00:00:00,Original,25.0
Chuuka Ichiban!,110,TV (Continuing),Nippon Animation,summer,1998.0,1997-04-27 19:30:00,Manga,52.0
Dr. Slump,3312,TV (Continuing),Toei Animation,summer,1998.0,1997-11-26 19:00:00,Manga,74.0
Lost Universe,1184,TV (Continuing),E&G Films,summer,1998.0,1998-04-03 18:30:00,Light novel,26.0
Kochira Katsushikaku Kameari Kouenmae Hashutsujo,3545,TV (Continuing),Gallop,summer,1998.0,1996-06-16 19:00:00,Manga,373.0
Neo Ranga,1163,TV (Continuing),Studio Pierrot,summer,1998.0,1998-04-06 19:00:00,Original,48.0
Princess Nine: Kisaragi Joshikou Yakyuubu,1846,TV (Continuing),Phoenix Entertainment,summer,1998.0,1998-04-08 18:00:00,Original,26.0
Mahou no Stage Fancy Lala,604,TV (Continuing),Studio Pierrot,summer,1998.0,1998-04-05 09:30:00,Original,26.0
Brain Powerd,1542,TV (Continuing),Sunrise,summer,1998.0,1998-04-08 00:00:00,Original,26.0
Akihabara Dennou-gumi,2288,TV (Continuing),Production Reed,summer,1998.0,1998-04-04 17:00:00,Original,26.0
Sazae-san,2406,TV (Continuing),Eiken,summer,1998.0,1969-10-05 18:30:00,4-koma manga,0.0
Hakugei Densetsu,1466,TV (Continuing),"Annapuru, Studio Junio",summer,1998.0,1997-04-09 18:30:00,Original,26.0
Bakusou Kyoudai Let's & Go MAX,2709,TV (Continuing),Xebec,summer,1998.0,1998-01-05 18:00:00,Manga,51.0
Android Ana Maico 2010,810,TV (Continuing),"Animaruya, Group TAC",summer,1998.0,1998-04-06 00:00:00,Manga,24.0
Yume no Crayon Oukoku,4651,TV (Continuing),Toei Animation,summer,1998.0,1997-09-07 08:30:00,Book,70.0
Bomberman B-Daman Bakugaiden,1672,TV (Continuing),Madhouse,summer,1998.0,1998-02-07 17:00:00,Game,48.0
Beast Wars Second Chou Seimeitai Transformers,5070,TV (Continuing),Production Reed,summer,1998.0,1998-04-01 18:30:00,-,43.0
Grander Musashi RV,2416,TV (Continuing),Nippon Animation,summer,1998.0,1998-04-04 00:00:00,-,39.0
DT Eightron,1314,TV (Continuing),Sunrise,summer,1998.0,1998-04-18 02:45:00,Original,26.0
Alice SOS,8812,TV (Continuing),J.C.Staff,summer,1998.0,1998-04-06 00:00:00,Original,28.0
Nessa no Haou Gandalla,3176,TV (Continuing),Production Reed,summer,1998.0,1998-04-11 00:00:00,Original,26.0
Chou Mashin Eiyuuden Wataru,3432,TV (Continuing),Sunrise,summer,1998.0,1997-10-02 17:00:00,-,51.0
Hare Tokidoki Buta (TV),2280,TV (Continuing),          -,summer,1998.0,1997-07-03 18:30:00,Picture book,61.0
YAT Anshin! Uchuu Ryokou 2,1892,TV (Continuing),Group TAC,summer,1998.0,1998-04-11 18:00:00,Original,25.0
Himitsu no Akko-chan 3,3839,TV (Continuing),Toei Animation,summer,1998.0,1998-04-05 09:00:00,-,44.0
Oyako Club,12393,TV (Continuing),Eiken,summer,1998.0,1994-10-03 00:00:00,Original,1818.0
Seupideuwang Beongae,9424,TV (Continuing),          -,summer,1998.0,1998-05-18 00:00:00,-,26.0
Ginga Hyouryuu Vifam 13,9391,TV (Continuing),Sunrise,summer,1998.0,1998-03-21 02:05:00,-,26.0
Sakura Momoko Gekijou: Coji-Coji,3869,TV (Continuing),Nippon Animation,summer,1998.0,1997-10-04 17:30:00,-,100.0
Takoyaki Mant-Man,3937,TV (Continuing),Studio Pierrot,summer,1998.0,1998-04-04 00:00:00,Picture book,77.0
Narara Superboard,32136,TV (Continuing),          -,summer,1998.0,1990-08-21 00:00:00,Manga,54.0
Mobile Suit Gundam: The 08th MS Team,81,OVA,Sunrise,summer,1998.0,1996-01-25 00:00:00,Original,12.0
AIKa,366,OVA,Studio Fantasia,summer,1998.0,1997-04-25 00:00:00,Original,7.0
One Piece: Taose! Kaizoku Ganzack,466,OVA,Production I.G,summer,1998.0,1998-07-26 00:00:00,Manga,1.0
Ginga Eiyuu Densetsu Gaiden,3371,OVA,"Artland, Magic Bus",summer,1998.0,1998-02-09 00:00:00,Novel,24.0
Bishoujo Senshi Sailor Moon Memorial,8756,OVA,Toei Animation,summer,1998.0,1998-08-07 00:00:00,Manga,5.0
Change!! Getter Robo: Sekai Saigo no Hi,978,OVA,Brain's Base,summer,1998.0,1998-08-25 00:00:00,-,13.0
Bannou Bunka Neko-Musume DASH!,374,OVA,Production Reed,summer,1998.0,1998-09-23 00:00:00,-,12.0
Chou Kidou Densetsu DinaGiga,2310,OVA,Studio Deen,summer,1998.0,1998-07-15 00:00:00,-,2.0
Efficus: Kono Omoi o Kimi ni...,16257,OVA,          -,summer,1998.0,1998-09-23 00:00:00,Visual novel,2.0
Dennou Sentai Voogie's★Angel Gaiden: Susume! Super★Angels!,23855,OVA,J.C.Staff,summer,1998.0,1998-08-21 00:00:00,-,2.0
Mobile Suit Gundam Wing: Endless Waltz Movie,2273,Movie,Sunrise,summer,1998.0,1998-08-01 00:00:00,Original,1.0
Spriggan,420,Movie,Studio 4°C,summer,1998.0,1998-09-05 00:00:00,Manga,1.0
Slayers Gorgeous,867,Movie,J.C.Staff,summer,1998.0,1998-08-01 00:00:00,Light novel,1.0
Kidou Senkan Nadesico: The Prince of Darkness,219,Movie,Xebec,summer,1998.0,1998-08-01 00:00:00,Original,1.0
Mobile Suit Gundam: The 08th MS Team - Miller's Report,83,Movie,Sunrise,summer,1998.0,1998-08-01 00:00:00,Original,1.0
"Suteki Desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!",2424,Special,          -,summer,1998.0,1998-09-25 00:00:00,Manga,3.0
Lupin III: Honoo no Kioku - Tokyo Crisis,1437,Special,Tokyo Movie Shinsha,summer,1998.0,1998-07-24 00:00:00,-,1.0
Gundam: Mission to the Rise,4540,Special,Sunrise,summer,1998.0,1998-08-01 00:00:00,-,1.0
The Impression of First Gundam,19977,Special,Sunrise,summer,1998.0,1998-08-01 00:00:00,-,1.0
Legend of Lemnear: Kyokuguro no Tsubasa Valkisas Pilot Film,37506,Special,AIC,summer,1998.0,1998-09-03 00:00:00,Original,1.0
Seikimatsu Leader Gaiden Takeshi!,16245,Special,          -,summer,1998.0,1998-07-26 00:00:00,-,1.0
Otoko wa Tsurai yo: Torajirou Wasurenagusa,19559,Special,Eiken,summer,1998.0,1998-08-07 00:00:00,Other,1.0
Kareshi Kanojo no Jijou,145,TV (New),"Gainax, J.C.Staff",fall,1998.0,1998-10-02 18:30:00,Manga,26.0
Majutsushi Orphen,1017,TV (New),J.C.Staff,fall,1998.0,1998-10-03 17:00:00,Light novel,24.0
Bubblegum Crisis Tokyo 2040,568,TV (New),AIC,fall,1998.0,1998-10-08 01:15:00,Original,26.0
Master Keaton,1483,TV (New),Madhouse,fall,1998.0,1998-10-06 00:50:00,Manga,24.0
Devilman Lady,1629,TV (New),TMS Entertainment,fall,1998.0,1998-10-10 01:40:00,Manga,26.0
Gasaraki,782,TV (New),Sunrise,fall,1998.0,1998-10-04 09:30:00,Original,25.0
Saber Marionette J to X,1231,TV (New),Hal Film Maker,fall,1998.0,1998-10-06 18:00:00,-,26.0
Generator Gawl,1022,TV (New),Tatsunoko Production,fall,1998.0,1998-10-07 02:55:00,Original,12.0
Jikuu Tantei Genshi-kun,2281,TV (New),Group TAC,fall,1998.0,1998-10-01 18:00:00,Original,39.0
Mamotte Shugogetten!,626,TV (New),Toei Animation,fall,1998.0,1998-10-17 18:00:00,Manga,22.0
Yume de Aetara (TV),718,TV (New),J.C.Staff,fall,1998.0,1998-11-30 00:00:00,Manga,16.0
Eat-Man '98,1599,TV (New),Studio Deen,fall,1998.0,1998-10-08 01:45:00,Manga,12.0
Kurogane Communication,1660,TV (New),APPP,fall,1998.0,1998-10-05 19:00:00,Manga,24.0
Chousoku Spinner,2703,TV (New),Xebec,fall,1998.0,1998-11-30 00:00:00,Manga,22.0
Yoiko,4591,TV (New),Studio Pierrot,fall,1998.0,1998-11-06 01:25:00,Manga,20.0
Kaiketsu Jouki Tanteidan,2704,TV (New),Xebec,fall,1998.0,1998-10-07 18:00:00,Manga,26.0
Let's Nupu Nupu,5132,TV (New),"Ajia-Do, Group TAC",fall,1998.0,1998-10-05 00:00:00,4-koma manga,16.0
Super Doll Licca-chan,2766,TV (New),Madhouse,fall,1998.0,1998-10-06 18:30:00,Other,52.0
Saint Luminous Jogakuin,2781,TV (New),Triangle Staff,fall,1998.0,1998-10-06 01:15:00,Original,13.0
Popolocrois Monogatari,4191,TV (New),Production I.G,fall,1998.0,1998-10-04 00:00:00,Game,25.0
Dokkiri Doctor,4554,TV (New),Studio Pierrot,fall,1998.0,1998-10-21 19:30:00,Manga,26.0
Totsugeki! Pappara-tai,5278,TV (New),Magic Bus,fall,1998.0,1998-10-03 00:00:00,Manga,25.0
Hanasaka Tenshi Tenten-kun,9811,TV (New),Nippon Animation,fall,1998.0,1998-10-10 00:00:00,Manga,43.0
Only You: Viva! Cabaret Club,20085,TV (New),          -,fall,1998.0,1998-11-04 00:00:00,-,15.0
Yoshimoto Muchikko Monogatari,12781,TV (New),Shin-Ei Animation,fall,1998.0,1998-10-26 00:00:00,-,47.0
Cowboy Bebop,1,TV (Continuing),Sunrise,fall,1998.0,1998-04-03 01:00:00,Original,26.0
Cardcaptor Sakura,232,TV (Continuing),Madhouse,fall,1998.0,1998-04-07 18:00:00,Manga,70.0
Detective Conan,235,TV (Continuing),TMS Entertainment,fall,1998.0,1996-01-08 18:00:00,Manga,0.0
Initial D First Stage,185,TV (Continuing),"Gallop, Studio Comet",fall,1998.0,1998-04-19 00:00:00,Manga,26.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,fall,1998.0,1992-04-13 19:30:00,Manga,0.0
Kindaichi Shounen no Jikenbo,2076,TV (Continuing),Toei Animation,fall,1998.0,1997-04-07 19:00:00,Manga,148.0
Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,303,TV (Continuing),OLM,fall,1998.0,1998-04-06 19:00:00,4-koma manga,48.0
Dr. Slump,3312,TV (Continuing),Toei Animation,fall,1998.0,1997-11-26 19:00:00,Manga,74.0
Kochira Katsushikaku Kameari Kouenmae Hashutsujo,3545,TV (Continuing),Gallop,fall,1998.0,1996-06-16 19:00:00,Manga,373.0
Shadow Skill: Eigi,678,TV (Continuing),Studio Deen,fall,1998.0,1998-07-03 01:15:00,-,26.0
Neo Ranga,1163,TV (Continuing),Studio Pierrot,fall,1998.0,1998-04-06 19:00:00,Original,48.0
Brain Powerd,1542,TV (Continuing),Sunrise,fall,1998.0,1998-04-08 00:00:00,Original,26.0
Sazae-san,2406,TV (Continuing),Eiken,fall,1998.0,1969-10-05 18:30:00,4-koma manga,0.0
Hakugei Densetsu,1466,TV (Continuing),"Annapuru, Studio Junio",fall,1998.0,1997-04-09 18:30:00,Original,26.0
Bakusou Kyoudai Let's & Go MAX,2709,TV (Continuing),Xebec,fall,1998.0,1998-01-05 18:00:00,Manga,51.0
Yume no Crayon Oukoku,4651,TV (Continuing),Toei Animation,fall,1998.0,1997-09-07 08:30:00,Book,70.0
Bomberman B-Daman Bakugaiden,1672,TV (Continuing),Madhouse,fall,1998.0,1998-02-07 17:00:00,Game,48.0
Beast Wars Second Chou Seimeitai Transformers,5070,TV (Continuing),Production Reed,fall,1998.0,1998-04-01 18:30:00,-,43.0
Grander Musashi RV,2416,TV (Continuing),Nippon Animation,fall,1998.0,1998-04-04 00:00:00,-,39.0
DT Eightron,1314,TV (Continuing),Sunrise,fall,1998.0,1998-04-18 02:45:00,Original,26.0
Alice SOS,8812,TV (Continuing),J.C.Staff,fall,1998.0,1998-04-06 00:00:00,Original,28.0
Himitsu no Akko-chan 3,3839,TV (Continuing),Toei Animation,fall,1998.0,1998-04-05 09:00:00,-,44.0
Oyako Club,12393,TV (Continuing),Eiken,fall,1998.0,1994-10-03 00:00:00,Original,1818.0
Hatsumei Boy Kanipan,3689,TV (Continuing),          -,fall,1998.0,1998-07-03 18:00:00,Original,31.0
Sakura Momoko Gekijou: Coji-Coji,3869,TV (Continuing),Nippon Animation,fall,1998.0,1997-10-04 17:30:00,-,100.0
Takoyaki Mant-Man,3937,TV (Continuing),Studio Pierrot,fall,1998.0,1998-04-04 00:00:00,Picture book,77.0
Narara Superboard,32136,TV (Continuing),          -,fall,1998.0,1990-08-21 00:00:00,Manga,54.0
Ao no 6-gou,1051,OVA,Gonzo,fall,1998.0,1998-10-25 00:00:00,Manga,4.0
AIKa,366,OVA,Studio Fantasia,fall,1998.0,1997-04-25 00:00:00,Original,7.0
Slayers Excellent,1171,OVA,J.C.Staff,fall,1998.0,1998-10-25 00:00:00,Light novel,3.0
Kashou no Tsuki: Aki Kyougen,1036,OVA,          -,fall,1998.0,1998-12-19 00:00:00,Manga,2.0
DNA Sights 999.9,2019,OVA,Madhouse,fall,1998.0,1998-12-18 00:00:00,Manga,1.0
Glass no Kamen: Sen no Kamen wo Motsu Shoujo,3734,OVA,Tokyo Movie Shinsha,fall,1998.0,1998-12-16 00:00:00,Manga,3.0
Spectral Force,1585,OVA,-,fall,1998.0,1998-11-25 00:00:00,Game,2.0
Future GPX Cyber Formula Sin,1395,OVA,Sunrise,fall,1998.0,1998-12-21 00:00:00,-,5.0
DinoZone,3499,OVA,Sunrise,fall,1998.0,1998-11-27 00:00:00,-,5.0
Twin Bee Paradise,4131,OVA,          -,fall,1998.0,1998-12-18 00:00:00,Game,4.0
Starlight Scramble Renai Kouhosei,9500,OVA,          -,fall,1998.0,1998-11-28 00:00:00,Game,2.0
Toki no Daichi: Hana no Oukoku no Majo,17201,OVA,          -,fall,1998.0,1998-12-22 00:00:00,Manga,3.0
Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,9464,OVA,          -,fall,1998.0,1998-11-21 00:00:00,Game,1.0
Kuzuryuugawa to Shounen,28109,OVA,Mushi Production,fall,1998.0,,-,1.0
Beast Wars Second Chou Seimeitai Transformers: Lio Convoy Kiki Ippatsu! Movie,5289,Movie,          -,fall,1998.0,1998-12-19 00:00:00,-,1.0
Rurouni Kenshin Special,12067,Special,Studio Deen,fall,1998.0,1998-12-02 00:00:00,Manga,1.0
Seihou Bukyou Outlaw Star Specials,33713,Special,Sunrise,fall,1998.0,1998-12-18 00:00:00,Manga,2.0
"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",1540,Special,"Group TAC, Studio Junio",fall,1998.0,1998-12-22 00:00:00,-,1.0
Visitor,18627,Special,          -,fall,1998.0,1998-11-07 00:00:00,-,1.0
Petshop of Horrors,326,TV (New),Madhouse,winter,1999.0,1999-03-02 00:00:00,Manga,4.0
Kamikaze Kaitou Jeanne,142,TV (New),Toei Animation,winter,1999.0,1999-02-13 00:00:00,Manga,44.0
Seikai no Monshou,290,TV (New),Sunrise,winter,1999.0,1999-01-03 00:00:00,Light novel,13.0
Ojamajo Doremi,350,TV (New),Toei Animation,winter,1999.0,1999-02-07 08:30:00,Original,51.0
Iketeru Futari,637,TV (New),J.C.Staff,winter,1999.0,1999-02-02 00:00:00,Manga,16.0
Himiko-den,360,TV (New),Group TAC,winter,1999.0,1999-01-07 01:45:00,Game,12.0
Chou Seimeitai Transformers Beast Wars Neo,6511,TV (New),Production Reed,winter,1999.0,1999-02-03 00:00:00,-,35.0
Uchuu Kaizoku Mito no Daibouken,2699,TV (New),"Genco, Triangle Staff",winter,1999.0,1999-01-05 01:15:00,-,13.0
Bomberman B-Daman Bakugaiden Victory,1673,TV (New),Madhouse,winter,1999.0,1999-02-07 07:00:00,-,50.0
Nippon-ichi no Otoko no Tamashii,8890,TV (New),Studio Deen,winter,1999.0,1999-01-05 00:00:00,-,16.0
Chou Hatsumei Boy Kanipan,3690,TV (New),          -,winter,1999.0,1999-02-05 18:00:00,Original,21.0
Restol: Teugsu Gujo Dae,5636,TV (New),          -,winter,1999.0,1999-01-29 00:00:00,-,26.0
Cowboy Bebop,1,TV (Continuing),Sunrise,winter,1999.0,1998-04-03 01:00:00,Original,26.0
Cardcaptor Sakura,232,TV (Continuing),Madhouse,winter,1999.0,1998-04-07 18:00:00,Manga,70.0
Detective Conan,235,TV (Continuing),TMS Entertainment,winter,1999.0,1996-01-08 18:00:00,Manga,0.0
Kareshi Kanojo no Jijou,145,TV (Continuing),"Gainax, J.C.Staff",winter,1999.0,1998-10-02 18:30:00,Manga,26.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,winter,1999.0,1992-04-13 19:30:00,Manga,0.0
Majutsushi Orphen,1017,TV (Continuing),J.C.Staff,winter,1999.0,1998-10-03 17:00:00,Light novel,24.0
Bubblegum Crisis Tokyo 2040,568,TV (Continuing),AIC,winter,1999.0,1998-10-08 01:15:00,Original,26.0
Kindaichi Shounen no Jikenbo,2076,TV (Continuing),Toei Animation,winter,1999.0,1997-04-07 19:00:00,Manga,148.0
Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,303,TV (Continuing),OLM,winter,1999.0,1998-04-06 19:00:00,4-koma manga,48.0
Master Keaton,1483,TV (Continuing),Madhouse,winter,1999.0,1998-10-06 00:50:00,Manga,24.0
Devilman Lady,1629,TV (Continuing),TMS Entertainment,winter,1999.0,1998-10-10 01:40:00,Manga,26.0
Gasaraki,782,TV (Continuing),Sunrise,winter,1999.0,1998-10-04 09:30:00,Original,25.0
Dr. Slump,3312,TV (Continuing),Toei Animation,winter,1999.0,1997-11-26 19:00:00,Manga,74.0
Saber Marionette J to X,1231,TV (Continuing),Hal Film Maker,winter,1999.0,1998-10-06 18:00:00,-,26.0
Kochira Katsushikaku Kameari Kouenmae Hashutsujo,3545,TV (Continuing),Gallop,winter,1999.0,1996-06-16 19:00:00,Manga,373.0
Neo Ranga,1163,TV (Continuing),Studio Pierrot,winter,1999.0,1998-04-06 19:00:00,Original,48.0
Jikuu Tantei Genshi-kun,2281,TV (Continuing),Group TAC,winter,1999.0,1998-10-01 18:00:00,Original,39.0
Mamotte Shugogetten!,626,TV (Continuing),Toei Animation,winter,1999.0,1998-10-17 18:00:00,Manga,22.0
Sazae-san,2406,TV (Continuing),Eiken,winter,1999.0,1969-10-05 18:30:00,4-koma manga,0.0
Kurogane Communication,1660,TV (Continuing),APPP,winter,1999.0,1998-10-05 19:00:00,Manga,24.0
Chousoku Spinner,2703,TV (Continuing),Xebec,winter,1999.0,1998-11-30 00:00:00,Manga,22.0
Yoiko,4591,TV (Continuing),Studio Pierrot,winter,1999.0,1998-11-06 01:25:00,Manga,20.0
Kaiketsu Jouki Tanteidan,2704,TV (Continuing),Xebec,winter,1999.0,1998-10-07 18:00:00,Manga,26.0
Hakugei Densetsu,1466,TV (Continuing),"Annapuru, Studio Junio",winter,1999.0,1997-04-09 18:30:00,Original,26.0
Super Doll Licca-chan,2766,TV (Continuing),Madhouse,winter,1999.0,1998-10-06 18:30:00,Other,52.0
Popolocrois Monogatari,4191,TV (Continuing),Production I.G,winter,1999.0,1998-10-04 00:00:00,Game,25.0
Dokkiri Doctor,4554,TV (Continuing),Studio Pierrot,winter,1999.0,1998-10-21 19:30:00,Manga,26.0
Himitsu no Akko-chan 3,3839,TV (Continuing),Toei Animation,winter,1999.0,1998-04-05 09:00:00,-,44.0
Oyako Club,12393,TV (Continuing),Eiken,winter,1999.0,1994-10-03 00:00:00,Original,1818.0
Totsugeki! Pappara-tai,5278,TV (Continuing),Magic Bus,winter,1999.0,1998-10-03 00:00:00,Manga,25.0
Sakura Momoko Gekijou: Coji-Coji,3869,TV (Continuing),Nippon Animation,winter,1999.0,1997-10-04 17:30:00,-,100.0
Takoyaki Mant-Man,3937,TV (Continuing),Studio Pierrot,winter,1999.0,1998-04-04 00:00:00,Picture book,77.0
Hanasaka Tenshi Tenten-kun,9811,TV (Continuing),Nippon Animation,winter,1999.0,1998-10-10 00:00:00,Manga,43.0
Narara Superboard,32136,TV (Continuing),          -,winter,1999.0,1990-08-21 00:00:00,Manga,54.0
Yoshimoto Muchikko Monogatari,12781,TV (Continuing),Shin-Ei Animation,winter,1999.0,1998-10-26 00:00:00,-,47.0
Tooi Sekai,2210,ONA,          -,winter,1999.0,1999-02-01 00:00:00,-,1.0
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,44,OVA,Studio Deen,winter,1999.0,1999-02-20 00:00:00,Manga,4.0
Slayers Excellent,1171,OVA,J.C.Staff,winter,1999.0,1998-10-25 00:00:00,Light novel,3.0
Herlock Saga: Nibelung no Yubiwa,1645,OVA,"Studio March, Studio Z5",winter,1999.0,1999-01-25 00:00:00,-,6.0
Sotsugyou M: Ore-tachi no Carnival,2779,OVA,Artland,winter,1999.0,1999-01-21 00:00:00,Manga,2.0
Shishunki Bishoujo Gattai Robo Z-Mind,2731,OVA,Sunrise,winter,1999.0,1999-02-25 00:00:00,-,6.0
Highschool Aurabuster: Hikari no Mezame,2739,OVA,OLM,winter,1999.0,1999-02-05 00:00:00,-,3.0
Dennou Sentai Voogie's★Angel: Forever and Ever,17131,OVA,J.C.Staff,winter,1999.0,1999-01-25 00:00:00,-,1.0
Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen,20111,OVA,Toei Animation,winter,1999.0,1999-02-12 00:00:00,-,1.0
Yu☆Gi☆Oh! (Movie),2006,Movie,Toei Animation,winter,1999.0,1999-03-06 00:00:00,Manga,1.0
Gundress,1160,Movie,-,winter,1999.0,1999-03-20 00:00:00,-,1.0
Doraemon: Nobita's the Night Before a Wedding,2660,Movie,          -,winter,1999.0,1999-03-06 00:00:00,-,1.0
Dr. Slump Movie 10: Arale no Bikkuriman,8550,Movie,Toei Animation,winter,1999.0,1999-03-06 00:00:00,Manga,1.0
"The☆Doraemons: Strange, Sweets, Strange?",2628,Movie,Shin-Ei Animation,winter,1999.0,1999-03-06 00:00:00,-,1.0
